msgid,ssvid,seg_id,timestamp,lat,lon,speed_knots,heading,course,meters_to_prev,implied_speed_knots,hours,night,nnet_score,logistic_score,night_loitering,type,source,receiver_type,receiver,distance_from_sat_km,sat_altitude_km,sat_lat,sat_lon,elevation_m,distance_from_shore_m,distance_from_port_m,is_fishing_vessel
8fa11072-29a2-f2ea-66d8-7adad19757ab,412331285,412331285-2022-10-08T17:48:53.430000Z,2022-11-02 16:49:00.000000 UTC,-23.781295,58.272326666666665,10.1,511.0,201.0,15.883444233249895,30.874556569475807,0.00027777777777777778,true,0.0,0.0,0,AIS.1,spire,satellite,FM133,,,,,-4998.0,369000.0,394550.219,true
6be9a0ce-1dde-c33f-53c9-f55ed5e0fd0f,150402944,150402944-2022-04-21T18:16:31.000000Z,2022-12-28 16:14:03.000000 UTC,-45.952128333333334,-60.557876666666665,5.7,511.0,21.3,7065.0533282549522,259.11682944393476,0.014722222222222222,false,0.0,0.0,0,AIS.1,spire,satellite,FM143,,,,,-136.0,404000.0,419446.625,true
5f2e6d53-54ed-6b1a-961c-bbedf27c24c4,412331279,412331279-2020-11-25T23:21:34.000000Z,2020-12-08 23:06:03.000000 UTC,-21.86496,55.68104,9.1,511.0,237.9,1865.3733754853113,77.147873930550162,0.013055555555555556,true,0.0,0.0,0,AIS.1,spire,satellite,FM108,351.76089074588731,523.8163125,-18.751866563391921,56.280674963529279,-3543.0,55000.0,61407.293,true
ed022e29-106c-7a32-ac26-9a9708a162d2,412331281,412331281-2020-11-25T18:04:19.000000Z,2021-01-03 14:58:03.000000 UTC,-40.6290666667,-50.7696,10.0,511.0,239.4,48.897484829937596,23.761977240532321,0.0011111111111111111,false,0.0,0.0,0,AIS.3,spire,satellite,FM120,,,,,-5545.0,648000.0,648023.938,true
f3090ee7-f732-8316-f9f3-3b1c85ad3ce7,412420574,412420574-2021-11-16T13:03:02.000000Z,2021-11-18 09:05:19.000000 UTC,-18.524285,-80.8326766667,7.6,165.0,165.9,739.405133405368,47.909016213867417,0.0083333333333333332,true,0.0,0.0,0,AIS.18,spire,satellite,FM148,,,,,-4266.0,677000.0,696393.062,true
bacedf7b-8e32-5923-0b56-484be6e9020c,150402944,150402944-2020-10-29T16:22:16.000000Z,2021-07-23 05:23:08.000000 UTC,31.007195,130.0721483333,10.0,279.0,278.0,2659.7679080107773,23.716101169493157,0.060555555555555557,false,0.0,0.0,0,AIS.19,spire,terrestrial,,,,,,-387.0,21000.0,34802.461,true
005d3461-c6d6-a603-cd78-6a60dfb3d0b9,412336962,412336962-2020-11-21T21:58:07.000000Z,2020-12-18 20:45:06.000000 UTC,-34.896,14.0638933333,9.4,511.0,268.2,102.39395746129458,28.433631770344803,0.0019444444444444444,true,0.0,0.0,0,AIS.1,spire,satellite,FM79,1774.974646833906,597.617625,-45.174075684718638,30.1048865383868,-4602.0,400000.0,404409.375,true
3454e71d-5041-6a0a-5eca-aff0f83fba3a,412331282,412331282-2022-10-08T21:15:33.900000Z,2022-10-11 05:32:40.230000 UTC,38.08034,123.25558,84.3,511.0,36.0,999437.35349752614,27.333807530442321,19.742811111111113,false,0.0,0.0,0,AIS.1,spire,dynamic,,,,,,-55.0,89000.0,89297.859,true
eeec194c-1c9d-0d0b-6bfd-8d56597df305,412336962,412336962-2020-11-21T21:58:07.000000Z,2021-07-06 16:10:06.000000 UTC,-1.3821883333,-103.3909666667,8.6,511.0,43.1,308.71470027964779,21.43163602491375,0.0077777777777777776,false,0.0,0.0,0,AIS.1,spire,satellite,FM3,1174.3973629972218,625.6180625,-3.5621280617573681,-113.73543620929179,-3364.0,1310000.0,1311270.375,true
9bfa3b34-3368-1338-ef29-b41d4e0b9ed5,150060430,150060430-2020-10-22T13:20:37.000000Z,2020-10-22 13:27:41.000000 UTC,26.162135,50.2117333333,22.7,511.0,193.1,4817.0938295724918,22.083875773112268,0.11777777777777777,false,,0.0,0,AIS.18,spire,terrestrial,,,,,,-4.0,2000.0,1111.949,false
412b1eba-eb92-9da3-0c44-5ca41bf485cd,150400453,150400453-2021-09-17T23:03:06.000000Z,2021-09-19 05:46:07.000000 UTC,31.0747016667,130.3507716667,10.9,116.0,116.9,2386.30608570193,25.48653568961058,0.050555555555555555,false,0.0,0.0,0,AIS.18,spire,terrestrial,,,,,,-306.0,19000.0,21656.043,true
c24e2870-6e38-73f9-7e54-95197ad081b5,150400453,150400453-2021-05-22T14:21:17.000000Z,2021-06-29 13:18:08.000000 UTC,6.0225,-143.383445,8.0,284.0,284.7,1371.3610741534005,88.855969438695439,0.0083333333333333332,true,0.0,0.0,0,AIS.18,spire,satellite,FM113,956.25103369324427,530.0740625,5.4317699408057631,-152.00606459784453,-5066.0,1575000.0,1627056.0,true
a61c9b3e-e072-367a-e8a3-ccaaa64bf4ab,412336962,412336962-2022-07-07T00:16:41.000000Z,2022-07-08 02:09:13.870000 UTC,-35.100103333333337,23.008705,9.7,511.0,70.0,537.69544222652462,27.599238302317481,0.010519444444444444,true,0.0,0.0,0,AIS.1,spire,dynamic,,,,,,-337.0,113000.0,129053.516,true
f12629d7-a786-cf4c-ad32-d1b73e72f567,412331284,412331284-2021-08-12T02:11:48.000000Z,2021-09-18 16:50:05.000000 UTC,32.3462,128.6432683333,8.7,511.0,155.3,2724.2527892330904,25.096952875673296,0.058611111111111114,true,0.0,0.0,0,AIS.1,spire,terrestrial,,,,,,-322.0,27000.0,105589.828,true
59153471-d3e5-ac39-04b3-bbc4ab619405,412331283,412331283-2021-09-17T11:00:19.000000Z,2021-09-29 15:54:08.000000 UTC,5.8992316667,142.534605,9.2,511.0,103.3,137.68020840789595,20.58658020826433,0.0036111111111111109,true,0.0,0.0,0,AIS.1,spire,satellite,FM3,2033.5171622566224,628.494,-2.41600835056957,158.84467989001408,-2278.0,215000.0,630084.875,true
d852e9f2-fc5d-be0d-461c-7f2e87ef5d2b,150402944,150402944-2020-10-29T16:22:16.000000Z,2021-05-31 05:02:00.000000 UTC,-50.0265033333,-76.8408616667,8.8,352.0,351.3,132.2522643201805,28.563844047872582,0.0025,true,0.0,0.0,0,AIS.18,spire,satellite,FM132,,,,,-2788.0,95000.0,200557.641,true
19818174-6383-ea1f-3729-1052190fa516,412331282,412331282-2021-09-17T10:03:04.000000Z,2021-09-20 20:30:18.000000 UTC,31.26684,129.9075666667,9.2,511.0,121.5,2896.2083828487239,32.169758735708605,0.048611111111111112,true,0.0,0.0,0,AIS.1,spire,terrestrial,,,,,,-324.0,24000.0,36115.836,true
b6b42dcf-8d8e-dfbf-3ca2-cb140cb485e2,412420574,412420574-2022-05-21T02:01:56.000000Z,2022-05-21 02:02:58.000000 UTC,-35.466335,16.885546666666666,8.2,87.0,87.5,7420.015303743603,232.63184109230465,0.017222222222222222,true,0.0,0.0,0,AIS.18,spire,satellite,FM128,,,,,-3691.0,189000.0,200032.797,true
4f5c7020-fbc9-597a-b150-65f58df8b888,412331283,412331283-2022-09-26T09:42:32.830000Z,2022-10-01 09:12:03.000000 UTC,37.38454,123.48606666666667,9.3999996185302734,511.0,44.299999237060547,433.37721251782853,31.957788059044212,0.0073222222222222222,false,0.0,1.0,0,AIS.1,orbcomm,terrestrial,rORBCOMM000,,,,,-71.0,71000.0,69816.477,true
72538324-12bd-5972-b5e3-04d4b4dbe3ae,412331282,412331282-2021-09-17T10:03:04.000000Z,2021-09-20 19:07:34.000000 UTC,31.3702,129.674,8.6000003815,119.0,119.0,1743.4845607759617,69.163676712806733,0.01361111111111111,true,0.0,0.0,0,AIS.1,orbcomm,terrestrial,rORBCOMM000,,,,,-97.0,26000.0,40556.328,true
dea87335-c900-5c6a-9253-f2f36fbf6865,412331284,412331284-2021-08-12T02:11:48.000000Z,2021-09-18 19:08:52.000000 UTC,32.0486083333,128.800265,8.5,511.0,160.1999969482,2274.8859877119025,30.922859305133919,0.039722222222222221,true,0.0,0.0,0,AIS.1,orbcomm,terrestrial,rORBCOMM000,,,,,-392.0,37000.0,71275.422,true
9374ad7c-ca38-75f5-09a2-d3c07b54ea7b,150402947,150402947-2020-02-12T01:03:50.000000Z,2020-02-29 18:12:07.000000 UTC,-1.5778066667,-110.8188383333,8.7,273.0,273.3,136.22183170053469,22.06589340801111,0.0033333333333333335,false,0.0,1.0,0,AIS.18,spire,satellite,FM61,2059.1258202065724,500.76046875,-17.205165304966425,-120.923380709678,-3970.0,1328000.0,2010616.0,true
d6f1cb40-2485-5c81-9e98-e37836559230,412331283,412331283-2021-09-17T11:00:19.000000Z,2021-09-20 17:47:20.000000 UTC,31.4644,129.449,9.8999996185,113.0,113.0,1787.6317421895976,108.58857290946824,0.0088888888888888889,true,0.0,0.0,0,AIS.1,orbcomm,terrestrial,rORBCOMM000,,,,,-778.0,27000.0,20366.674,true
8576b956-2cbf-fcf9-777e-3f7d062da1e1,412331283,412331283-2021-09-17T11:00:19.000000Z,2021-09-21 06:10:01.000000 UTC,30.6820666667,131.39439,7.5,511.0,169.6,38.679115061539029,25.061745812973594,0.00083333333333333339,false,0.0,0.0,0,AIS.1,spire,terrestrial,,,,,,-1080.0,30000.0,38644.508,true
a4bc323a-e031-5064-b45c-23d750ed3009,412331284,412331284-2021-08-12T02:11:48.000000Z,2021-09-18 15:46:48.000000 UTC,32.5109,128.556,9.5,155.0,155.0,1541.3279068469253,32.215742063303118,0.025833333333333333,true,0.0,0.0,0,AIS.1,orbcomm,terrestrial,rORBCOMM000,,,,,-226.0,12000.0,108401.156,true
15079bd5-f214-1627-1e22-bbdda309058e,412334074,412334074-2021-11-29T17:21:00.980000Z,2021-11-30 13:05:00.000000 UTC,1.2702916667,104.08422,9.3,0.0,265.2,80.925422915401086,78.652227785707467,0.00055555555555555556,true,0.0,1.0,0,AIS.3,spire,terrestrial,,,,,,-41.0,7000.0,2486.27,true
7c6fb934-3fdd-4644-c599-7c5c7bd26674,412440717,412440717-2020-11-18T00:50:54.000000Z,2020-11-18 21:20:01.000000 UTC,25.3346066667,120.11118,6.9,511.0,273.3,68.7856516843581,22.28448757618149,0.0016666666666666668,true,0.0,1.0,0,AIS.18,spire,terrestrial,,,,,,-51.0,30000.0,27934.848,true
84e41d80-9a30-ea40-bd96-a34b128e5f90,412331282,412331282-2021-09-17T10:03:04.000000Z,2021-09-19 20:30:16.000000 UTC,34.0012483333,128.802045,7.9,511.0,193.8,2483.2730061573857,24.378968357721462,0.055,true,0.0,0.0,0,AIS.1,spire,terrestrial,,,,,,-116.0,36000.0,59390.078,true
09c1546e-f428-fdbc-6043-0fd258ece89a,412420574,412420574-2021-01-14T08:42:43.000000Z,2021-01-20 23:21:07.000000 UTC,-31.15681,38.4786216667,10.9,243.0,243.5,126.04511996935976,22.273547736258262,0.0030555555555555557,true,0.0,0.0,0,AIS.18,spire,satellite,FM105,1606.7535253320757,553.9230625,-43.5761669102837,47.82680908717483,-4952.0,657000.0,653658.312,true
ca54a580-a3d4-ce60-7a35-71bb78682c5a,412331281,412331281-2020-11-25T18:04:19.000000Z,2020-12-16 06:36:02.000000 UTC,-34.0879466667,26.2454666667,8.8,511.0,258.8,50.526185267020836,24.553452361435109,0.0011111111111111111,false,0.0,0.0,0,AIS.1,spire,satellite,FM119,,,,,-122.0,37000.0,48963.809,true
8111e4e5-1f5f-6930-10e3-6afbbb6c9ddc,412331284,412331284-2021-08-12T02:11:48.000000Z,2021-09-18 15:33:05.000000 UTC,32.5277133333,128.547445,9.6,511.0,155.3,4004.8423148453217,20.219980749201646,0.10694444444444444,true,0.0,0.0,0,AIS.1,spire,terrestrial,,,,,,-196.0,11000.0,108276.594,true
ad2a40de-82eb-53a1-b9ff-f09e8f654f78,412336962,412336962-2020-11-21T21:58:07.000000Z,2021-10-06 23:16:02.000000 UTC,-16.53289,-80.3978533333,0.6999999881,511.0,144.1999969482,185.75543648959726,22.567195784825557,0.0044444444444444444,false,1.0,0.0,0,AIS.3,orbcomm,satellite,rORBCOMM999,,,,,-4670.0,513000.0,535411.438,true
c7aef00f-81b6-eeaf-aece-20eb7e5e4797,412420574,412420574-2021-02-04T01:48:59.000000Z,2021-06-06 06:24:00.000000 UTC,-32.3674666667,-83.3975666667,9.9,511.0,314.6,113.33175310985808,110.14826416500216,0.00055555555555555556,true,0.0,0.0,0,AIS.19,spire,satellite,FM131,,,,,-3822.0,286000.0,449778.5,true
c3463f4d-430f-0a27-0e3d-41abdba1ba65,412420574,412420574-2021-02-04T01:48:59.000000Z,2021-06-14 06:42:03.000000 UTC,-10.36268,-108.7780933333,10.3,511.0,312.2,163.9552660290866,24.515348093281471,0.0036111111111111109,true,0.0,0.0,0,AIS.18,spire,satellite,FM122,,,,,-3195.0,1849000.0,1858929.125,true
f983c797-bab4-5c46-99eb-b695ca01933d,412331283,412331283-2021-09-17T11:00:19.000000Z,2021-09-20 16:31:17.000000 UTC,31.5512216667,129.2528883333,9.3000001907,511.0,117.6999969482,4714.4907037072435,39.671520864416514,0.064166666666666664,true,0.0,0.0,0,AIS.1,orbcomm,terrestrial,rORBCOMM000,,,,,-538.0,40000.0,14433.323,true
33ffe6ca-9109-3aa2-0cfc-6c0bc0c6240a,150402949,150402949-2021-04-11T22:58:45.000000Z,2021-04-25 12:52:01.000000 UTC,-45.4356266667,-60.0630866667,4.7,19.0,7.7,1168.7560544785513,75.728379793883249,0.0083333333333333332,false,,1.0,0,AIS.18,spire,satellite,FM61,2127.7345573931962,512.8445,-63.629907173815347,-49.526504517694391,-251.0,413000.0,447072.906,true
0fe333af-60da-b801-9948-f234de58f2d3,150402951,150402951-2021-03-11T04:14:52.000000Z,2021-06-08 16:47:05.000000 UTC,-26.9293816667,-94.420935,9.6,322.0,322.7,146.75928544318123,35.659204278770567,0.0022222222222222222,false,0.0,0.0,0,AIS.18,spire,satellite,FM136,,,,,-3629.0,1426000.0,1475443.25,true
036ef94e-e296-1014-733f-b29c118b48df,412420574,412420574-2021-02-04T01:48:59.000000Z,2021-06-05 08:41:11.000000 UTC,-34.9466733333,-80.34392,9.9,511.0,318.3,158.34470626363668,23.676431302260173,0.0036111111111111109,true,0.0,0.0,0,AIS.18,spire,satellite,FM113,1079.9845756570758,550.3040625,-27.546651997212876,-87.714142886803657,-3904.0,134000.0,201775.109,true
8e9fb610-f2d9-5899-8756-f7aa1a549745,412331282,412331282-2021-09-17T10:03:04.000000Z,2021-09-19 21:47:11.000000 UTC,33.8461,128.763,8.5,189.0,189.0,1328.2322209788811,22.450820485071031,0.031944444444444442,false,0.0,0.0,0,AIS.1,orbcomm,terrestrial,rORBCOMM000,,,,,-116.0,47000.0,69462.852,true
b438f9a4-2604-7264-6e44-bf52aab478fc,150402944,150402944-2022-04-21T18:16:31.000000Z,2022-12-28 15:20:58.000000 UTC,-45.964513333333336,-60.606651666666671,5.6,511.0,8.2,3563.1731577913656,20.017824414965354,0.0961111111111111,false,0.0,0.0,0,AIS.1,spire,satellite,FM126,,,,,-140.0,401000.0,416010.688,true
2b677c36-2f59-0b3d-1ff7-e893650a4819,412331283,412331283-2022-09-26T09:42:32.830000Z,2022-10-01 18:05:07.330000 UTC,37.261376666666663,123.37485333333333,10.2,511.0,182.0,729.88661947694334,38.386585732458656,0.010266666666666667,true,0.0,1.0,0,AIS.1,spire,dynamic,,,,,,-64.0,62000.0,59328.453,true
f97c4591-963a-2cb1-c078-e3acfe2f5654,412331283,412331283-2021-09-17T11:00:19.000000Z,2021-09-19 19:30:00.000000 UTC,34.1471966667,128.8340466667,7.6,511.0,191.2,2396.5893859577163,20.704615023165903,0.0625,true,0.0,1.0,0,AIS.1,spire,terrestrial,,,,,,-108.0,31000.0,43444.293,true
ca450ab5-a5fd-6d83-58d1-f4caea9d3129,412331279,412331279-2020-11-25T23:21:34.000000Z,2020-12-09 04:49:12.000000 UTC,-22.27264,54.8698666667,9.2,511.0,244.0,2459.3745446513244,26.123395778055393,0.050833333333333335,false,0.0,0.0,0,AIS.1,spire,satellite,FM53,2464.0944160655959,604.3460625,-36.159008627542562,74.775937042498612,-4364.0,121000.0,121077.383,true
59789abb-48cc-6a11-bb5b-412285541c83,412331283,412331283-2021-09-17T11:00:19.000000Z,2021-09-20 11:50:11.000000 UTC,32.0908166667,128.7832216667,8.6,511.0,147.7,2645.5796823545325,31.356894500941383,0.045555555555555557,true,0.0,0.0,0,AIS.1,spire,terrestrial,,,,,,-396.0,35000.0,75637.773,true
3d90761e-c9eb-5fee-a713-a21db1a23ffd,412331282,412331282-2021-09-17T10:03:04.000000Z,2021-09-19 21:08:42.000000 UTC,33.9180766667,128.78047,8.1000003815,511.0,187.0,2123.4777691234863,33.833266862111593,0.033888888888888892,true,0.0,0.0,0,AIS.1,orbcomm,terrestrial,rORBCOMM000,,,,,-114.0,41000.0,67402.656,true
cfb80006-fea4-7011-79f3-76abd8607f6b,150400453,150400453-2021-09-17T23:03:06.000000Z,2021-11-10 20:22:14.000000 UTC,-15.38875,-81.459805,9.4,191.0,191.9,1052.7993262103994,66.014593105622524,0.008611111111111111,false,0.0,0.0,0,AIS.18,spire,satellite,FM150,,,,,-4537.0,564000.0,582720.25,true
b6baf3b6-b880-5838-06a9-cff419efa8ee,412336962,412336962-2020-11-21T21:58:07.000000Z,2020-12-31 01:32:02.000000 UTC,-36.6584,-37.8745866667,8.6,511.0,298.7,51.042534829125124,24.8043750128875,0.0011111111111111111,true,0.0,0.0,0,AIS.1,spire,satellite,FM125,,,,,-4973.0,1342000.0,1304900.375,true
72e83c9d-8992-f3c2-3f2f-8702023369e2,412331283,412331283-2021-09-17T11:00:19.000000Z,2021-09-18 07:00:00.000000 UTC,34.5128666667,128.6247916667,8.2,511.0,44.3,41.485964852892252,40.320624100174506,0.00055555555555555556,false,,0.0,0,AIS.1,spire,terrestrial,,,,,,-72.0,14000.0,9427.716,true
220b4300-d92d-2508-ba03-a36e96fd5c4c,412331282,412331282-2022-10-17T04:09:48.160000Z,2022-10-29 06:35:06.000000 UTC,8.52828,75.362186666666673,10.0,511.0,295.8,322.40586288541857,44.764211742423882,0.0038888888888888888,false,0.0,0.0,0,AIS.18,spire,dynamic,,,,,,-1984.0,136000.0,139628.281,true
7fe3fdf8-7492-0c4a-f831-dd4100a598b3,412336962,412336962-2022-07-07T00:16:41.000000Z,2022-07-08 01:08:14.710000 UTC,-35.14561,22.8269,8.8,511.0,75.0,402.6670563790517,30.44388477365726,0.0071416666666666668,true,0.0,0.0,0,AIS.1,spire,dynamic,,,,,,-288.0,119000.0,124503.102,true
ca583cef-2323-a5b3-5275-b819d481f704,412331279,412331279-2020-11-25T23:21:34.000000Z,2020-12-17 14:33:02.084127 UTC,-34.8667033333,20.105685,9.8,511.0,259.2,351.33787648314842,21.285839912847671,0.0089122575,false,0.0,0.0,0,AIS.1,spire,satellite,FM105,,,,,-48.0,9000.0,9022.756,true
1570d36d-0931-b746-de46-20fe31c2a190,412331282,412331282-2021-09-17T10:03:04.000000Z,2021-09-19 20:50:26.000000 UTC,33.958125,128.7903783333,8.2,511.0,193.4,2507.8669000057926,20.656109481225673,0.065555555555555561,true,0.0,0.0,0,AIS.1,spire,terrestrial,,,,,,-116.0,38000.0,63706.859,true
baa01532-d93e-5a94-9034-af1857acabf2,412331282,412331282-2021-09-17T10:03:04.000000Z,2021-09-19 19:07:25.000000 UTC,34.1784316667,128.841205,7.6999998093,511.0,186.1000061035,1563.3723364098714,41.066411012976161,0.020555555555555556,true,0.0,1.0,0,AIS.1,orbcomm,terrestrial,rORBCOMM000,,,,,-114.0,30000.0,40447.172,true
2604db5b-c01c-bb42-33d9-4f213832834a,150402940,150402940-2020-02-25T20:42:13.000000Z,2020-04-14 20:34:10.000000 UTC,9.0222833333,-149.1789883333,10.4,511.0,279.9,161.82288940554318,26.212880740356908,0.0033333333333333335,false,0.0,0.0,0,AIS.18,spire,satellite,FM34,1335.2427433317896,488.2019375,18.152523987888834,-157.21353890788382,-5116.0,1190000.0,1205167.75,true
35291175-ce71-d651-298b-b31294ded075,412331282,412331282-2021-09-17T10:03:04.000000Z,2021-09-20 09:10:17.000000 UTC,32.426885,128.5874233333,9.3,511.0,161.5,2728.6660967011712,37.091158965662032,0.039722222222222221,false,0.0,0.0,0,AIS.1,spire,terrestrial,,,,,,-292.0,19000.0,110228.938,true
004af3d9-2bb0-2714-aa2f-9de0bc7893c6,412334074,412334074-2021-12-05T03:43:08.080000Z,2021-12-17 07:25:00.000000 UTC,-22.5584366667,54.32799,11.1,0.0,247.4,617.82637404756042,21.44541540002016,0.015555555555555555,false,0.0,0.0,0,AIS.3,spire,terrestrial,,,,,,-4205.0,177000.0,180192.234,true
c4fe0ed8-5288-57ab-85eb-9ba96e6ee441,412331279,412331279-2020-11-25T23:21:34.000000Z,2020-12-09 00:24:35.000000 UTC,-21.9652516667,55.5033133333,8.8000001907,511.0,239.3999938965,2392.0125921881572,29.428113398399898,0.043888888888888887,true,0.0,0.0,0,AIS.1,orbcomm,satellite,rORBCOMM999,,,,,-3753.0,67000.0,70083.289,true
18e2c427-a490-fa43-4e56-a082b3f88136,412331283,412331283-2021-09-17T11:00:19.000000Z,2021-09-19 21:10:20.000000 UTC,33.92467,128.78108,8.5,511.0,188.4,2672.8088031758271,23.402969404456016,0.061666666666666668,true,,1.0,0,AIS.1,spire,terrestrial,,,,,,-114.0,41000.0,67402.656,true
60176700-5c93-03af-c28b-d5a472b3a4d0,150994958,150994958-2020-12-21T23:02:23.000000Z,2020-12-22 12:16:48.000000 UTC,0.0172916667,2.5694933333,0.0,31.0,0.0,11110.681846742784,21.881626734889117,0.27416666666666667,false,,0.0,0,AIS.18,spire,terrestrial,,,,,,-4447.0,372000.0,285779.594,true
59cea637-d3d4-4e0f-412d-c49b131fefe5,412420574,412420574-2021-02-04T01:48:59.000000Z,2021-06-27 22:11:10.000000 UTC,-1.08604,-107.32946,9.4,511.0,96.6,170.00043952867765,27.537521197052847,0.0033333333333333335,false,0.0,0.0,0,AIS.18,spire,satellite,FM112,2458.2754980964933,526.894875,-22.763457800979555,-102.86221711848691,-3785.0,1279000.0,1732036.125,true
0c8f6f85-1119-20c5-2244-205453da6834,150402944,150402944-2020-10-29T16:22:16.000000Z,2021-02-03 00:44:01.000000 UTC,-45.7006816667,-60.5366833333,9.3,271.0,272.8,6965.0492209503518,451.29339922225705,0.0083333333333333332,true,1.0,1.0,0,AIS.18,spire,satellite,FM53,2035.1483164976155,606.797875,-63.671878588117657,-66.716742479136371,-99.0,396000.0,414594.969,true
43ebccdd-6c02-9943-bd2b-e5c7f4104675,412420574,412420574-2021-01-01T23:08:27.000000Z,2021-01-02 02:15:13.000000 UTC,1.21045,103.8484333333,11.9,511.0,285.8,745.51241857621721,36.228548736920565,0.011111111111111112,false,0.0,0.0,0,AIS.18,spire,terrestrial,,,,,,-23.0,2000.0,1111.949,true
44c1e19d-af57-38d5-36e2-ea0324a7b318,150402951,150402951-2021-11-30T14:21:09.000000Z,2021-12-21 14:46:04.000000 UTC,-45.5329666667,-60.51623,6.3,511.0,359.1,1941.8694821328377,87.7824357385919,0.011944444444444445,false,1.0,1.0,0,AIS.1,spire,satellite,FM120,,,,,-82.0,392000.0,412837.562,true
dd7e7f0a-1092-542e-03a9-02fe85380f3d,412331279,412331279-2020-11-25T23:21:34.000000Z,2021-01-17 15:53:56.000000 UTC,-45.48944,-60.5758133333,4.2,511.0,15.0,568583.75812987285,20.375806215257722,15.067222222222222,false,1.0,0.0,0,AIS.1,spire,satellite,FM118,,,,,-86.0,386000.0,407558.031,true
59619386-fc03-5c94-bf88-ca59c5bc40b6,412331282,412331282-2021-09-17T10:03:04.000000Z,2021-09-19 21:26:38.000000 UTC,33.8921,128.774,8.3999996185,192.0,192.0,1383.8465359315908,37.886599626402045,0.019722222222222221,false,0.0,0.0,0,AIS.1,orbcomm,terrestrial,rORBCOMM000,,,,,-114.0,44000.0,68309.844,true
824a1fb4-6140-cb44-4227-116d3207e027,412336962,412336962-2020-11-21T21:58:07.000000Z,2021-06-15 05:25:06.000000 UTC,-7.015615,-101.9029,9.9,511.0,295.2,361.28806054160236,36.962050412735657,0.0052777777777777779,true,0.0,0.0,0,AIS.1,spire,satellite,FM3,1019.5822825253185,627.119375,0.52798812962766817,-96.678178304930157,-3722.0,1337000.0,1363808.375,true
b8df25c9-e708-861b-808e-03eda090d85c,412331283,412331283-2021-09-17T11:00:19.000000Z,2021-09-20 10:30:01.000000 UTC,32.25931,128.677505,8.5,511.0,154.9,2633.2666836636645,32.602525127637605,0.043611111111111114,true,0.0,0.0,0,AIS.1,spire,terrestrial,,,,,,-486.0,34000.0,95634.5,true
8b6ba7d7-bb7f-035e-633b-7749ce70fe42,412420574,412420574-2021-02-04T01:48:59.000000Z,2021-02-07 12:24:05.000000 UTC,-40.67965,-41.8025,7.9,511.0,245.1,75.6310856235226,21.001888122387957,0.0019444444444444444,false,0.0,0.0,0,AIS.19,spire,satellite,FM118,,,,,-5185.0,1266000.0,1274610.75,true
652f023e-f793-42e2-6075-bdb986640b73,412420574,412420574-2021-02-04T01:48:59.000000Z,2021-06-25 22:17:05.000000 UTC,-0.6432766667,-114.9105466667,9.4,511.0,93.2,139.91140870626015,30.218066052378063,0.0025,false,0.0,0.0,0,AIS.18,spire,satellite,FM131,,,,,-4162.0,1366000.0,2160571.5,true
5391153d-524b-8bc7-bb28-43daab897c1d,412331284,412331284-2021-08-12T02:11:48.000000Z,2021-09-18 07:10:04.000000 UTC,33.8790433333,128.805155,9.7,511.0,193.8,2990.9074266308867,27.817156335089233,0.058055555555555555,false,0.0,0.0,0,AIS.1,spire,terrestrial,,,,,,-118.0,41000.0,64650.918,true
424bbca5-dc71-5d23-872a-01fb745f27bb,412420574,412420574-2021-01-14T08:42:43.000000Z,2021-02-01 00:47:03.000000 UTC,-35.3296633333,-13.0298783333,9.2,511.0,273.5,139.24209054220142,22.555130036478495,0.0033333333333333335,true,0.0,0.0,0,AIS.18,spire,satellite,FM137,,,,,-3852.0,204000.0,2277069.5,true
6c7f7398-4903-f693-7416-3e52ce6c06d7,412331282,412331282-2021-09-17T10:03:04.000000Z,2021-09-20 10:10:08.000000 UTC,32.2929933333,128.6601516667,8.5,511.0,152.3,2626.3552589219544,33.809019068858767,0.041944444444444444,true,0.0,0.0,0,AIS.1,spire,terrestrial,,,,,,-531.0,32000.0,99359.219,true
58261b22-ccfa-d92e-a64b-aaf7640a1843,150402947,150402947-2019-12-19T19:38:02.000000Z,2020-01-19 15:51:08.000000 UTC,-9.0832833333,-93.45706,8.9,304.0,304.0,147.12202488799474,28.597873441778191,0.0027777777777777779,false,0.0,0.0,0,AIS.18,spire,satellite,FM60,1545.6547705281737,493.05028125,-21.448270385733444,-86.85835633594813,-3826.0,917000.0,927495.938,true
4f917587-b81d-5f66-a9f1-0e39b4b3f1c7,412331284,412331284-2021-08-12T02:11:48.000000Z,2021-09-18 19:26:25.000000 UTC,32.0257,128.812,8.5,151.0,151.0,1453.6779295975623,34.885039914942389,0.0225,true,0.0,0.0,0,AIS.1,orbcomm,terrestrial,rORBCOMM000,,,,,-483.0,38000.0,69117.211,true
591bc4c8-ff43-ca9b-adfd-c567d3dbc5f8,412331283,412331283-2021-09-17T11:00:19.000000Z,2021-09-20 01:43:51.000000 UTC,33.6235316667,128.7215516667,9.5,511.0,186.7,10050.622915356513,20.058112767277514,0.27055555555555555,false,0.0,0.0,0,AIS.1,spire,terrestrial,,,,,,-125.0,50000.0,72759.039,true
201524ae-825f-d183-e008-dcf740867c50,150402944,150402944-2022-04-21T18:16:31.000000Z,2022-12-28 15:42:06.000000 UTC,-45.978563333333334,-60.583981666666666,2.5,511.0,37.0,5057.24206740614,105.7028846824237,0.025833333333333333,false,0.0,0.0,0,AIS.1,spire,satellite,FM89,695.44115232105253,373.119625,-49.623533958146552,-68.159213587015614,-149.0,403000.0,418839.875,true
