"source","type","ssvid","timestamp","lon","lat","speed","course","heading","shipname","callsign","destination","imo","shiptype","receiver_type","receiver","length","width","status"
"spire","AIS.1","412331284",2022-11-11 20:43:09,-81.1510283333333,-17.96933,0,345.7,511,NA,NA,NA,NA,NA,"satellite","FM129",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 20:11:39,-81.1504,-17.9723583333333,0.5,346.4,511,NA,NA,NA,NA,NA,"satellite","FM148",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 20:13:20,-81.150455,-17.9721783333333,0,338.7,511,NA,NA,NA,NA,NA,"satellite","FM148",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 20:51:37,-81.1512016666667,-17.9686016666667,0,340.899993896484,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 20:48:18,-81.1511166666667,-17.9688816666667,0,351.2,511,NA,NA,NA,NA,NA,"satellite","FM144",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 20:14:50,-81.1504883333333,-17.97201,0.5,348,511,NA,NA,NA,NA,NA,"satellite","FM148",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 21:04:12,-81.15149,-17.967455,0,357.6,511,NA,NA,NA,NA,NA,"satellite","FM115",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 21:19:50,-81.1517833333333,-17.9659733333333,0,351.799987792969,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 20:24:06,-81.1506683333333,-17.9709966666667,0,336.5,511,NA,NA,NA,NA,NA,"satellite","FM138",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 20:37:38,-81.1509366666667,-17.969775,0,351.9,511,NA,NA,NA,NA,NA,"satellite","FM105",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 20:20:28,-81.1505966666667,-17.97136,0,345.9,511,NA,NA,NA,NA,NA,"satellite","FM143",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 20:51:37,-81.1512016666667,-17.9686016666667,0,340.899993896484,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 20:26:38,-81.1507333333333,-17.97078,0.5,342.2,511,NA,NA,NA,NA,NA,"satellite","FM143",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 20:43:39,-81.1510383333333,-17.9692933333333,0,347.4,511,NA,NA,NA,NA,NA,"satellite","FM145",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 21:18:31,-81.1517666666667,-17.9660833333333,0,350.2,511,NA,NA,NA,NA,NA,"satellite","FM121",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 21:02:18,-81.1514933333333,-17.9676533333333,0,349.9,511,NA,NA,NA,NA,NA,"satellite","FM67",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 21:01:08,-81.1514666666667,-17.9677866666667,0,348.8,511,NA,NA,NA,NA,NA,"satellite","FM67",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 20:44:19,-81.151045,-17.9692383333333,0,351.5,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 20:46:08,-81.1510683333333,-17.96907,0,348.7,511,NA,NA,NA,NA,NA,"satellite","FM144",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 21:03:03,-81.151485,-17.967565,0.5,349.6,511,NA,NA,NA,NA,NA,"satellite","FM115",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 20:55:07,-81.15129,-17.9682866666667,0.5,338.299987792969,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 20:50:47,-81.1511833333333,-17.9686716666667,0,339.100006103516,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 20:26:19,-81.1507216666667,-17.9708116666667,0,341.1,511,NA,NA,NA,NA,NA,"satellite","FM143",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 21:16:02,-81.151715,-17.966315,0,339.7,511,NA,NA,NA,NA,NA,"satellite","FM112",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 20:12:20,-81.150425,-17.9722816666667,0.5,341.6,511,NA,NA,NA,NA,NA,"satellite","FM148",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 21:15:32,-81.1517,-17.966365,0,339.7,511,NA,NA,NA,NA,NA,"satellite","FM112",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 21:17:32,-81.15174,-17.9661783333333,0,343.8,511,NA,NA,NA,NA,NA,"satellite","FM112",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 20:44:19,-81.151045,-17.9692383333333,0,351.5,511,NA,NA,NA,NA,NA,"satellite","FM144",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 21:01:13,-81.1514533333333,-17.967765,0,348.8,511,NA,NA,NA,NA,NA,"satellite","FM115",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 20:45:48,-81.1510616666667,-17.9691016666667,0,349.7,511,NA,NA,NA,NA,NA,"satellite","FM144",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 20:33:18,-81.1508583333333,-17.9701466666667,0,342.7,511,NA,NA,NA,NA,NA,"satellite","FM117",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 20:19:08,-81.1505683333333,-17.9715066666667,0,350.7,511,NA,NA,NA,NA,NA,"satellite","FM138",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 20:45:07,-81.1510516666667,-17.96916,0,352.6,511,NA,NA,NA,NA,NA,"satellite","FM105",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 20:46:29,-81.1510783333333,-17.96904,0,345.7,511,NA,NA,NA,NA,NA,"satellite","FM144",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 20:12:40,-81.1504333333333,-17.9722466666667,0,341.1,511,NA,NA,NA,NA,NA,"satellite","FM148",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 20:24:08,-81.1506683333333,-17.9709966666667,0,336.5,511,NA,NA,NA,NA,NA,"satellite","FM143",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 21:17:42,-81.1517433333333,-17.9661633333333,0,346.9,511,NA,NA,NA,NA,NA,"satellite","FM112",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 00:09:12,-81.1237733333333,-18.1338566666667,0.6,358.2,511,NA,NA,NA,NA,NA,"satellite","FM129",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 01:09:00,-81.123165,-18.1252116666667,0.5,359.3,511,NA,NA,NA,NA,NA,"satellite","FM128",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 00:08:21,-81.1237716666667,-18.13399,0.6,351.9,511,NA,NA,NA,NA,NA,"satellite","FM84",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 00:20:28,-81.1237383333333,-18.1321883333333,0.6,3.7,511,NA,NA,NA,NA,NA,"satellite","FM119",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 00:22:28,-81.12372,-18.1318966666667,0.6,1.9,511,NA,NA,NA,NA,NA,"satellite","FM119",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 00:14:20,-81.1237966666667,-18.1330866666667,0.6,358.9,511,NA,NA,NA,NA,NA,"satellite","FM84",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 01:08:10,-81.1231683333333,-18.1253083333333,0.6,357.8,511,NA,NA,NA,NA,NA,"satellite","FM128",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 00:14:53,-81.1237933333333,-18.1330083333333,0.5,1.3,511,NA,NA,NA,NA,NA,"satellite","FM129",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 00:12:02,-81.1237966666667,-18.1334433333333,0.6,354.9,511,NA,NA,NA,NA,NA,"satellite","FM129",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 00:07:12,-81.1237616666667,-18.1341666666667,0.6,356.1,511,NA,NA,NA,NA,NA,"satellite","FM129",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 00:41:02,-81.1234183333333,-18.1290233333333,0.600000023841858,2.79999995231628,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 00:45:53,-81.1233733333333,-18.12834,0.6,0.3,511,NA,NA,NA,NA,NA,"satellite","FM121",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 01:06:14,-81.1231733333333,-18.1256,0.6,3.9,511,NA,NA,NA,NA,NA,"satellite","FM46",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 01:04:10,-81.1231633333333,-18.12588,0.5,354.5,511,NA,NA,NA,NA,NA,"satellite","FM128",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 00:08:52,-81.12378,-18.1339116666667,0.5,354.9,511,NA,NA,NA,NA,NA,"satellite","FM84",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 00:43:54,-81.1233966666667,-18.1286316666667,0.5,357.3,511,NA,NA,NA,NA,NA,"satellite","FM121",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 00:08:42,-81.1237766666667,-18.1339416666667,0.5,355.8,511,NA,NA,NA,NA,NA,"satellite","FM129",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 00:09:31,-81.12378,-18.133805,0.6,358.1,511,NA,NA,NA,NA,NA,"satellite","FM84",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 00:22:21,-81.12372,-18.13192,0.600000023841858,2.79999995231628,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 00:14:11,-81.1238,-18.13312,0.5,0.6,511,NA,NA,NA,NA,NA,"satellite","FM84",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 00:12:12,-81.1237983333333,-18.133415,0.6,355.8,511,NA,NA,NA,NA,NA,"satellite","FM129",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 00:13:51,-81.1238033333333,-18.133165,0.6,1.7,511,NA,NA,NA,NA,NA,"satellite","FM84",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 01:10:11,-81.123155,-18.12504,0.5,2.1,511,NA,NA,NA,NA,NA,"satellite","FM128",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 01:06:45,-81.1231733333333,-18.12552,0.5,355.9,511,NA,NA,NA,NA,NA,"satellite","FM46",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 00:44:45,-81.1233866666667,-18.1285083333333,0.5,4.2,511,NA,NA,NA,NA,NA,"satellite","FM121",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 00:10:02,-81.1237816666667,-18.1337333333333,0.600000023841858,359.200012207031,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 00:10:21,-81.1237833333333,-18.1336833333333,0.6,358.6,511,NA,NA,NA,NA,NA,"satellite","FM84",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 00:09:21,-81.1237733333333,-18.13383,0.6,359.1,511,NA,NA,NA,NA,NA,"satellite","FM84",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:13:51,-81.1220833333333,-18.1070233333333,0.5,348,511,NA,NA,NA,NA,NA,"satellite","FM127",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:55:10,-81.122295,-18.1097533333333,0.7,14.6,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:40:03,-81.1223916666667,-18.1118016666667,0.5,356,511,NA,NA,NA,NA,NA,"satellite","FM120",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:25:00,-81.1218316666667,-18.1052316666667,0.7,10,511,NA,NA,NA,NA,NA,"satellite","FM126",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:45:39,-81.122465,-18.1111533333333,0.5,354.2,511,NA,NA,NA,NA,NA,"satellite","FM102",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:57:19,-81.1222066666667,-18.1093816666667,0.6,12.2,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:36:54,-81.1224,-18.11224,0.5,353.7,511,NA,NA,NA,NA,NA,"satellite","FM46",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:17:01,-81.1220933333333,-18.10658,0.6,359.1,511,NA,NA,NA,NA,NA,"satellite","FM127",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:55:31,-81.12228,-18.1097,0.6,13.9,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 03:17:42,-81.12209,-18.1064766666667,0.600000023841858,1.79999995231628,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:51:01,-81.1224616666667,-18.11044,0.5,9.1,511,NA,NA,NA,NA,NA,"satellite","FM102",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:36:45,-81.1224,-18.11224,0.5,354.9,511,NA,NA,NA,NA,NA,"satellite","FM46",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:13:40,-81.1220866666667,-18.1070516666667,0.5,342.9,511,NA,NA,NA,NA,NA,"satellite","FM127",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 03:10:11,-81.1220116666667,-18.1075083333333,0.5,351.399993896484,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:15:11,-81.1220966666667,-18.1068483333333,0.5,352.8,511,NA,NA,NA,NA,NA,"satellite","FM127",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:53:23,-81.1223833333333,-18.110075,0.6,12.7,511,NA,NA,NA,NA,NA,"satellite","FM134",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:24:51,-81.12184,-18.10526,0.6,8.1,511,NA,NA,NA,NA,NA,"satellite","FM126",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:45:09,-81.1224583333333,-18.1112133333333,0,352.4,511,NA,NA,NA,NA,NA,"satellite","FM102",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:37:25,-81.1224,-18.11216,0.5,351.4,511,NA,NA,NA,NA,NA,"satellite","FM46",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:57:14,-81.1222166666667,-18.10941,0.6,11.5,511,NA,NA,NA,NA,NA,"satellite","FM134",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:54:11,-81.1223383333333,-18.10993,0.7,12.4,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:36:24,-81.1224,-18.1122933333333,0.6,6.2,511,NA,NA,NA,NA,NA,"satellite","FM46",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:37:06,-81.1224,-18.1122133333333,0.5,356.5,511,NA,NA,NA,NA,NA,"satellite","FM46",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:41:14,-81.1224266666667,-18.11168,0.5,353.3,511,NA,NA,NA,NA,NA,"satellite","FM46",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 03:11:41,-81.1220433333333,-18.10732,0.5,349.100006103516,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:56:34,-81.1222466666667,-18.10952,0.7,13.1,511,NA,NA,NA,NA,NA,"satellite","FM134",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:52:01,-81.1224366666667,-18.1102883333333,0.6,8.1,511,NA,NA,NA,NA,NA,"satellite","FM102",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:41:01,-81.1224,-18.11169,0.5,354.8,511,NA,NA,NA,NA,NA,"satellite","FM120",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:52:42,-81.1224133333333,-18.110185,0.6,12.5,511,NA,NA,NA,NA,NA,"satellite","FM134",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:53:50,-81.122355,-18.10999,0.6,13.3,511,NA,NA,NA,NA,NA,"satellite","FM102",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:49:51,-81.1224916666667,-18.110605,0.5,0.8,511,NA,NA,NA,NA,NA,"satellite","FM128",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:48:01,-81.1225033333333,-18.1108683333333,0.5,353,511,NA,NA,NA,NA,NA,"satellite","FM102",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:58:19,-81.1221683333333,-18.1092133333333,0.6,10.1,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:35:45,-81.1224266666667,-18.1124,0.5,6.6,511,NA,NA,NA,NA,NA,"satellite","FM46",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:52:23,-81.122425,-18.1102366666667,0.6,11.5,511,NA,NA,NA,NA,NA,"satellite","FM134",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 03:13:11,-81.1220716666667,-18.1071116666667,0.600000023841858,0.100000001490116,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:54:33,-81.1223233333333,-18.1098733333333,0.6,15.5,511,NA,NA,NA,NA,NA,"satellite","FM134",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:38:06,-81.1224,-18.11208,0.5,2.7,511,NA,NA,NA,NA,NA,"satellite","FM46",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:52:13,-81.1224316666667,-18.110265,0.6,10.1,511,NA,NA,NA,NA,NA,"satellite","FM134",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 03:23:53,-81.1218716666667,-18.1054366666667,0.699999988079071,10.8999996185303,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:56:40,-81.1222416666667,-18.1094966666667,0.6,11.1,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:55:23,-81.1222883333333,-18.1097266666667,0.7,13.7,511,NA,NA,NA,NA,NA,"satellite","FM134",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:26:03,-81.1217966666667,-18.10506,0.6,10.1,511,NA,NA,NA,NA,NA,"satellite","FM132",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:00:30,-81.12209,-18.1088616666667,0.6,8.7,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:52:51,-81.1224083333333,-18.1101616666667,0.6,12.6,511,NA,NA,NA,NA,NA,"satellite","FM102",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:42:52,-81.1224383333333,-18.1114716666667,0.5,351.2,511,NA,NA,NA,NA,NA,"satellite","FM120",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 03:11:11,-81.1220316666667,-18.1073766666667,0.600000023841858,351.799987792969,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:26:11,-81.1217933333333,-18.1050383333333,0.6,9.7,511,NA,NA,NA,NA,NA,"satellite","FM126",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:51:51,-81.1224433333333,-18.1103166666667,0.6,11.1,511,NA,NA,NA,NA,NA,"satellite","FM102",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:16:30,-81.1220966666667,-18.1066583333333,0.5,358.7,511,NA,NA,NA,NA,NA,"satellite","FM127",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:51:30,-81.1224516666667,-18.1103633333333,0.6,11.7,511,NA,NA,NA,NA,NA,"satellite","FM102",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:24:31,-81.1218483333333,-18.105315,0.7,9.4,511,NA,NA,NA,NA,NA,"satellite","FM126",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:59:20,-81.1221316666667,-18.109045,0.6,10.5,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:59:11,-81.12214,-18.1090683333333,0.6,7.8,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:55:50,-81.1222683333333,-18.1096366666667,0.6,14.2,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:37:55,-81.1224,-18.11208,0.5,1.1,511,NA,NA,NA,NA,NA,"satellite","FM46",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:57:02,-81.1222233333333,-18.1094383333333,0.6,11.3,511,NA,NA,NA,NA,NA,"satellite","FM134",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:56:10,-81.1222566666667,-18.1095766666667,0.7,12,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:33:39,-81.1224516666667,-18.112675,0.5,6,511,NA,NA,NA,NA,NA,"satellite","FM141",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:35:07,-81.1224266666667,-18.11248,0.6,9,511,NA,NA,NA,NA,NA,"satellite","FM46",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:16:21,-81.1220916666667,-18.106675,0.6,1.8,511,NA,NA,NA,NA,NA,"satellite","FM127",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:56:50,-81.1222316666667,-18.1094666666667,0.6,11.9,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:38:26,-81.1224,-18.1120266666667,0.5,3.1,511,NA,NA,NA,NA,NA,"satellite","FM46",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:58:39,-81.1221566666667,-18.1091566666667,0.7,11.1,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:54:21,-81.1223316666667,-18.1099016666667,0.6,14.8,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:19:52,-81.1227966666667,-18.1147883333333,0.6,355.5,511,NA,NA,NA,NA,NA,"satellite","FM136",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:16:51,-81.1220966666667,-18.1066083333333,0.5,357.4,511,NA,NA,NA,NA,NA,"satellite","FM127",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 02:57:53,-81.1221883333333,-18.109295,0.6,11.9,511,NA,NA,NA,NA,NA,"satellite","FM134",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 23:17:17,-81.1527683333333,-17.9519883333333,0.6,352.8,511,NA,NA,NA,NA,NA,"satellite","FM128",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 23:34:51,-81.1531016666667,-17.949645,0.600000023841858,348.700012207031,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 22:57:52,-81.1524783333333,-17.95495,0.6,350.5,511,NA,NA,NA,NA,NA,"satellite","FM121",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 23:19:17,-81.15278,-17.9517,0.5,357.1,511,NA,NA,NA,NA,NA,"satellite","FM128",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 23:20:38,-81.152785,-17.9515066666667,0.6,356.9,511,NA,NA,NA,NA,NA,"satellite","FM128",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 23:21:07,-81.152785,-17.9514333333333,0.6,353.1,511,NA,NA,NA,NA,NA,"satellite","FM128",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 23:08:00,-81.1526466666667,-17.9533766666667,0.600000023841858,353.700012207031,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 23:00:13,-81.1525183333333,-17.954575,0.6,354.5,511,NA,NA,NA,NA,NA,"satellite","FM121",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 23:21:37,-81.1527866666667,-17.951365,0.5,356.7,511,NA,NA,NA,NA,NA,"satellite","FM128",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 22:59:13,-81.1525066666667,-17.954735,0.6,354.5,511,NA,NA,NA,NA,NA,"satellite","FM121",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 22:57:42,-81.1524766666667,-17.9549783333333,0.6,349.8,511,NA,NA,NA,NA,NA,"satellite","FM121",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 08:13:53,-81.1288833333333,-18.06604,0.6,349.6,511,NA,NA,NA,NA,NA,"satellite","FM148",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 08:02:32,-81.1287116666667,-18.0682833333333,0.699999988079071,354.799987792969,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 07:23:51,-81.1276366666667,-18.07416,0.5,344.9,511,NA,NA,NA,NA,NA,"satellite","FM144",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 08:12:22,-81.1288483333333,-18.06628,0.7,355.5,511,NA,NA,NA,NA,NA,"satellite","FM148",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 07:26:11,-81.1277283333333,-18.07386,0.5,340.9,511,NA,NA,NA,NA,NA,"satellite","FM144",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 08:08:53,-81.128825,-18.066965,0.8,353.1,511,NA,NA,NA,NA,NA,"satellite","FM148",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 07:54:01,-81.12848,-18.06952,0.5,341.3,511,NA,NA,NA,NA,NA,"satellite","FM67",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 08:19:01,-81.12901,-18.06525,0.5,344,511,NA,NA,NA,NA,NA,"satellite","FM143",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 08:08:43,-81.128825,-18.067,0.8,355.6,511,NA,NA,NA,NA,NA,"satellite","FM148",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 07:24:41,-81.12767,-18.074055,0.5,338.2,511,NA,NA,NA,NA,NA,"satellite","FM144",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 07:26:41,-81.12775,-18.0737916666667,0.5,344.5,511,NA,NA,NA,NA,NA,"satellite","FM145",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 07:27:30,-81.127785,-18.07369,0.5,342.3,511,NA,NA,NA,NA,NA,"satellite","FM145",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 08:19:19,-81.1290166666667,-18.0651916666667,0.6,348.3,511,NA,NA,NA,NA,NA,"satellite","FM138",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 08:20:30,-81.1290633333333,-18.06503,0.6,346.9,511,NA,NA,NA,NA,NA,"satellite","FM138",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 08:07:43,-81.1288016666667,-18.0672066666667,0.7,351.8,511,NA,NA,NA,NA,NA,"satellite","FM148",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 08:11:22,-81.1288366666667,-18.0664666666667,0.7,355.4,511,NA,NA,NA,NA,NA,"satellite","FM148",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 07:30:21,-81.12791,-18.0733083333333,0.6,337.9,511,NA,NA,NA,NA,NA,"satellite","FM144",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 08:20:20,-81.1290616666667,-18.0650533333333,0.6,344.6,511,NA,NA,NA,NA,NA,"satellite","FM138",NA,NA,0
