"","msgid","ssvid","seg_id","timestamp","lat","lon","speed_knots","heading","course","meters_to_prev","implied_speed_knots","hours","night","nnet_score","logistic_score","night_loitering","type","source","receiver_type","distance_from_port_m","distance_from_shore_m","distance_from_sat_km","is_fishing_vessel","AIS_class","month","year"
"11","deb391b3-43a5-510a-7aec-8624b5f006a9","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-05-17 03:27:51,-52.0312166667,-67.6199216667,9.3,225,224.7,285.892507408043,9.11022252049019,0.0169444444444444,TRUE,0,0,0,"AIS.18","spire","satellite",106958.492,61000,NA,TRUE,"B",5,2021
"12","77fd595f-4e07-0fc9-bbc7-dc45acd9a5af","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-05-17 02:57:39,-51.9755983333,-67.537495,9,222,222.6,562.201143720305,9.18334308560003,0.0330555555555556,TRUE,0,0,0,"AIS.18","spire","satellite",109780,69000,NA,TRUE,"B",5,2021
"13","4d5a0d04-c9eb-cbcc-36de-e91d6fba3973","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-05-17 01:45:21,-51.83938,-67.3352016667,9.3,222,222.6,10140.7024136416,9.36867878597187,0.584444444444444,TRUE,0,0,0,"AIS.19","spire","satellite",118504.961,89000,NA,TRUE,"B",5,2021
"14","586da53c-fe31-3cb6-8304-1e26eef3f580","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-05-17 05:58:30,-52.3132616667,-68.028455,9.1,219,219.4,287.490761984625,9.16115234362219,0.0169444444444444,TRUE,0,0,0,"AIS.18","spire","satellite",103245.383,23000,NA,TRUE,"B",5,2021
"15","79b65512-df29-df2a-543b-fde203e7976f","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-06-24 06:22:09,0.8416633333,-119.6929833333,10.4,274,274.1,10372.5826379577,10.3662897600591,0.540277777777778,TRUE,0,0,0,"AIS.18","spire","satellite",2408465.5,1560000,NA,TRUE,"B",6,2021
"16","7d86ce13-8469-ef08-8857-cb00b20e4704","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-06-24 11:54:30,0.8709783333,-120.6391783333,10.2,271,270.9,6320.55682537838,10.2383539735892,0.333333333333333,TRUE,0,0,0,"AIS.18","spire","satellite",2350302.5,1637000,1306.14497246541,TRUE,"B",6,2021
"17","b3284885-c5e5-e50e-0202-cc4480fe8c93","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-06-24 23:09:34,0.9536383333,-122.5276916667,9.8,272,272,623.555995552178,10.100671793952,0.0333333333333333,FALSE,0,0,0,"AIS.18","spire","satellite",2176592.25,1798000,880.890693827629,TRUE,"B",6,2021
"18","d020dcfb-5497-834f-dec4-2a3281fe779d","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-06-24 18:12:15,0.9117133333,-121.7029066667,10,271,272.9,618.824924365139,10.0240355373287,0.0333333333333333,FALSE,0,0,0,"AIS.18","spire","satellite",2251846.5,1727000,2135.6717799073,TRUE,"B",6,2021
"19","85a5a483-6e2a-4606-81b0-7a5a1bada112","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-06-24 23:45:38,0.95878,-122.627365,9.7,272,272.2,5515.90079988499,9.91851830974324,0.300277777777778,FALSE,NA,0,0,"AIS.18","spire","satellite",2167930.75,1807000,1980.36073213265,TRUE,"B",6,2021
"20","155630fb-f5e5-c305-2f58-2a8abfb19c16","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-06-24 23:06:34,0.953155,-122.5194116667,10.1,272,275.3,311.103014920778,9.16254943126221,0.0183333333333333,FALSE,0,0,0,"AIS.18","spire","satellite",2177520.75,1797000,527.804120898639,TRUE,"B",6,2021
"21","3ce98188-8a94-6077-ddf1-9541e02ba32c","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-06-24 23:24:37,0.9559583333,-122.569415,10,273,273.2,2031.4030782516,10.073168192773,0.108888888888889,FALSE,0,0,0,"AIS.18","spire","satellite",2173492.75,1801000,871.960357860169,TRUE,"B",6,2021
"22","e208ee64-25f3-49bb-d08e-8e1c95d8abc9","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-06-24 18:27:11,0.9132783333,-121.745055,10.2,271,271.7,624.025889978921,10.1082833788235,0.0333333333333333,FALSE,0,0,0,"AIS.18","spire","satellite",2247135.5,1731000,NA,TRUE,"B",6,2021
"23","16d404ff-ea4a-5d84-5d3c-7fafa5f6c903","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-06-24 14:42:37,0.8852666667,-121.1115016667,10.2,269,270.2,6862.54822868573,10.2611988445261,0.361111111111111,FALSE,0,0,0,"AIS.18","spire","satellite",2306559.5,1676000,NA,TRUE,"B",6,2021
"24","a573bed6-50bb-001a-b770-a223ba90d722","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-06-24 18:10:15,0.9115433333,-121.6973433333,10.1,268,268.5,2162.71585755291,9.98558275113655,0.116944444444444,FALSE,0,0,0,"AIS.18","spire","satellite",2251846.5,1727000,2313.78692678324,TRUE,"B",6,2021
"25","3a8e38ce-ebcd-ff96-bbbf-0fa99cc60468","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-06-24 02:22:30,0.8175033333,-119.0024283333,10.2,270,270.1,1262.61264729213,10.6246394634605,0.0641666666666667,TRUE,0,0,0,"AIS.18","spire","satellite",2352128,1506000,NA,TRUE,"B",6,2021
"26","63096f7f-a670-379f-207c-007d6bcbd5cf","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-06-24 10:19:33,0.8602266667,-120.36812,10.2,274,273.9,27945.638774958,10.2473668295678,1.4725,TRUE,0,0,0,"AIS.18","spire","satellite",2375665.75,1615000,NA,TRUE,"B",6,2021
"27","478440c1-a9ea-53d3-a81c-a56fbfa3ebb2","150402951","150402951-2020-09-16T13:12:20.000000Z",2021-01-27 14:05:08,-45.6932616667,-60.6616816667,3.9,195,192.7,60.0467072969919,3.07157869942208,0.0105555555555556,FALSE,1,1,0,"AIS.18","spire","satellite",405239.375,387000,NA,TRUE,"B",1,2021
"28","4664ebd4-23ff-9e67-178f-7b99d0507244","150402951","150402951-2020-09-16T13:12:20.000000Z",2021-01-27 14:08:08,-45.69667,-60.6622683333,4,183,188.8,381.71860104583,4.12217917269392,0.05,FALSE,1,1,0,"AIS.18","spire","satellite",405462.969,387000,NA,TRUE,"B",1,2021
"29","731fbad8-cf38-5c16-646b-0ff8e7ed4ad2","150402951","150402951-2020-09-16T13:12:20.000000Z",2021-01-27 19:33:47,-45.8005883333,-60.6756816667,3.6,186,185.8,2001.97390415731,3.80398525354746,0.284166666666667,FALSE,1,1,0,"AIS.18","spire","satellite",406349.625,389000,2287.70507463593,TRUE,"B",1,2021
"30","12ca699e-c287-075f-0acd-d48ca1afc26e","150402951","150402951-2020-09-16T13:12:20.000000Z",2021-01-27 11:32:35,-45.520875,-60.6229083333,4.5,197,197.4,13323.848045704,4.23465701572928,1.69888888888889,FALSE,1,1,0,"AIS.18","spire","satellite",404968.781,384000,2012.10034192584,TRUE,"B",1,2021
"31","12ff1049-147a-93c9-f86f-2f8f932f4cba","150402951","150402951-2020-09-16T13:12:20.000000Z",2021-01-27 09:50:39,-45.4055283333,-60.5766416667,4.9,168,168.4,13466.5113204918,4.52332366251915,1.6075,FALSE,1,1,0,"AIS.18","spire","satellite",406379.656,383000,NA,TRUE,"B",1,2021
"32","e2aa8d14-3c5d-5270-c8a5-4183614884ef","150402951","150402951-2020-09-16T13:12:20.000000Z",2021-01-27 18:01:43,-45.7041733333,-60.6652283333,4.2,198,204,743.136994846936,3.93603420524079,0.101944444444444,FALSE,1,1,0,"AIS.18","spire","satellite",404702.469,386000,2091.43057862236,TRUE,"B",1,2021
"33","c2b29086-8b32-f36d-de68-9e787c6cb1cf","150402951","150402951-2020-09-16T13:12:20.000000Z",2021-01-27 19:50:08,-45.8178933333,-60.679335,4.2,185,185.9,174.570473652027,5.06468027006392,0.0186111111111111,FALSE,1,1,0,"AIS.18","spire","satellite",406865.844,390000,NA,TRUE,"B",1,2021
"34","8c32345a-ac63-435d-feb6-24eb9565a8a7","150402951","150402951-2020-09-16T13:12:20.000000Z",2021-01-27 13:04:44,-45.625655,-60.648455,4,196,197.5,1345.79681951434,3.86980291968693,0.187777777777778,FALSE,1,1,0,"AIS.18","spire","satellite",404723.688,385000,NA,TRUE,"B",1,2021
"35","d20e7c99-3c9a-a94b-d912-acd6b77a255d","150402951","150402951-2020-09-16T13:12:20.000000Z",2021-01-27 18:15:58,-45.7187083333,-60.669495,4.2,173,172.9,116.569335578077,2.76329031565094,0.0227777777777778,FALSE,1,1,0,"AIS.18","spire","satellite",405159.594,387000,2073.22124175166,TRUE,"B",1,2021
"36","260c35ec-135d-2916-39a8-4cc951dc498c","150402951","150402951-2020-09-16T13:12:20.000000Z",2021-01-27 15:06:45,-45.7584333333,-60.6685883333,5,169,167.8,2740.756795581,3.64400675402616,0.406111111111111,FALSE,1,1,0,"AIS.18","spire","satellite",406108.719,388000,1729.59628593664,TRUE,"B",1,2021
"37","a52ff4b6-f30b-1257-4b87-fb5e509e5e84","150402951","150402951-2020-09-16T13:12:20.000000Z",2021-01-27 01:19:04,-45.3033066667,-60.481975,1,18,130.9,0,0,0.996944444444444,TRUE,1,1,1,"AIS.18","spire","satellite",412861.812,379000,540.435426717361,TRUE,"B",1,2021
"38","80a08696-ac13-8c42-4c26-2416c03cab3f","150402951","150402951-2020-09-16T13:12:20.000000Z",2021-01-27 00:19:15,-45.3034033333,-60.4819483333,1.2,335,336.9,4932.23547203064,0.70355749286289,3.78527777777778,TRUE,1,1,1,"AIS.18","spire","satellite",412861.812,379000,1518.48271268231,TRUE,"B",1,2021
"39","82f2476c-002a-1f80-c2cb-063f570ee020","150402951","150402951-2020-09-16T13:12:20.000000Z",2021-01-25 12:58:21,-45.5731433333,-60.6020816667,3.5,205,206,614.524829725986,3.54458651192275,0.0936111111111111,FALSE,1,1,0,"AIS.18","spire","satellite",407390.781,387000,NA,TRUE,"B",1,2021
"40","e69705e4-c593-3c4e-610e-87d40396e37a","150402951","150402951-2020-09-16T13:12:20.000000Z",2021-01-25 12:51:44,-45.56714,-60.5983483333,3.5,199,205.7,1614.03191831263,3.61867073062798,0.240833333333333,FALSE,1,1,0,"AIS.18","spire","satellite",407390.781,387000,NA,TRUE,"B",1,2021
"41","4162ab72-20f0-0b91-17f8-e36c825ba599","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-04-09 05:55:54,-45.3839016667,-60.1375483333,0.3,112,112.6,34.3349619303906,0.00451990963697222,4.10166666666667,TRUE,0,0,1,"AIS.18","spire","satellite",440157,404000,852.059624539652,TRUE,"B",4,2021
"42","a37e2294-76df-f995-d338-ebe3744bac42","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-05-16 05:43:46,-49.52996,-64.211815,8.1,221,221.4,4880.32470562547,8.45496681754804,0.311666666666667,TRUE,0,0,0,"AIS.18","spire","satellite",228078.703,202000,NA,TRUE,"B",5,2021
"43","6822d0dc-4ff1-f0c7-5806-4f30c18a61f3","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-05-16 20:52:03,-51.2641983333,-66.5168816667,9.1,217,216.8,139.713604491427,9.0526032894175,0.00833333333333333,TRUE,0,0,0,"AIS.18","spire","satellite",177604.438,170000,1569.89238393697,TRUE,"B",5,2021
"44","4124eeaf-a82f-d85e-1d99-71a0fd20c35c","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-05-16 03:45:07,-49.3127616667,-63.9113616667,9,227,227.7,2127.05910377755,9.22906256050196,0.124444444444444,TRUE,0,0,0,"AIS.18","spire","satellite",221164.641,2e+05,NA,TRUE,"B",5,2021
"45","86faf132-929d-6056-b611-a98d5ff7108e","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-05-16 20:42:28,-51.2450616667,-66.4946683333,8.8,220,219.5,1243.28560385956,9.08542640035446,0.0738888888888889,FALSE,0,0,0,"AIS.18","spire","satellite",179896.531,172000,2323.29388844181,TRUE,"B",5,2021
"46","1ef15077-7b4d-5fb6-919b-3f6e33614b72","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-05-16 16:05:30,-50.7016866667,-65.8272016667,9.4,218,218.6,2147.58447193427,8.90089050796432,0.130277777777778,FALSE,0,0,0,"AIS.18","spire","satellite",193856.5,167000,NA,TRUE,"B",5,2021
"47","7af649d1-af2c-4397-ad09-ecd7d74c9158","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-05-16 19:16:56,-51.0785533333,-66.2914683333,8.8,219,218.8,15686.6440571617,8.8127203616162,0.961111111111111,FALSE,0,0,0,"AIS.18","spire","satellite",183790.188,166000,1934.57030525603,TRUE,"B",5,2021
"48","69c15739-b20c-bf34-a6aa-dced29015014","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-05-16 20:51:33,-51.2632166667,-66.5156283333,8.9,220,220.4,1801.50485251847,8.86531939853786,0.109722222222222,TRUE,0,0,0,"AIS.18","spire","satellite",177604.438,170000,1758.4077321196,TRUE,"B",5,2021
"49","c2f5c553-fb00-56e3-f75d-5935270c3a68","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-05-16 22:26:37,-51.45721,-66.7542416667,9.5,218,218.1,2470.94975132026,9.30829756901423,0.143333333333333,TRUE,NA,0,0,"AIS.18","spire","satellite",157886.688,145000,2233.46220339021,TRUE,"B",5,2021
"50","42a42898-ff6d-9fdd-d77b-b201762524a0","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-05-16 15:31:34,-50.63642,-65.737015,9.5,224,223.8,1909.35138444393,9.49216216907875,0.108611111111111,FALSE,0,0,0,"AIS.18","spire","satellite",197944.609,169000,2158.65326448193,TRUE,"B",5,2021
"51","ffdc47d7-6305-7979-082b-628322269a6e","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-05-16 06:50:44,-49.6513583333,-64.367175,8.5,215,214,12239.8739450261,8.45190471467875,0.781944444444444,TRUE,0,0,0,"AIS.18","spire","satellite",233891.469,205000,NA,TRUE,"B",5,2021
"52","31049940-b768-03c6-d9fd-c0e7a2ac3fbc","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-05-16 01:57:03,-49.0978566667,-63.6390683333,9.3,224,224.5,10119.9977385851,9.42570867475634,0.579722222222222,TRUE,0,0,0,"AIS.18","spire","satellite",218253.672,201000,NA,TRUE,"B",5,2021
"53","dc86b242-339b-8705-9723-97fc6902d76b","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-05-16 01:05:44,-48.9963516667,-63.5063216667,9.2,221,218.7,11914.6188518923,9.13604513478708,0.704166666666667,TRUE,0,0,0,"AIS.18","spire","satellite",218499.359,203000,NA,TRUE,"B",5,2021
"54","a83f430a-ecbe-2650-7924-b3543a937c80","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-05-16 02:39:49,-49.1833416667,-63.743895,9,217,217.6,570.54869340713,8.53110739398959,0.0361111111111111,TRUE,0,0,0,"AIS.18","spire","satellite",218995.125,2e+05,NA,TRUE,"B",5,2021
"55","24b810f0-20e6-baba-243a-3251d6f0aebf","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-06-23 21:21:06,0.7563633333,-118.60193,3.1,268,268.6,129.531377938082,2.79761870070671,0.025,FALSE,0,0,0,"AIS.18","spire","satellite",2323609.5,1479000,NA,TRUE,"B",6,2021
"56","41cea9eb-3787-c569-e709-b1ae63393f94","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-06-23 23:15:40,0.80013,-118.664065,2,294,290.8,364.322601641217,2.14599260461282,0.0916666666666667,FALSE,0,0,0,"AIS.18","spire","satellite",2325533,1480000,543.020536922212,TRUE,"B",6,2021
"57","8bcc3cf6-a739-5457-2404-ad47d243a8f4","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-06-23 23:10:10,0.7987933333,-118.6610733333,2.1,292,292.8,33.9243287357844,2.19809295610641,0.00833333333333333,FALSE,0,0,0,"AIS.18","spire","satellite",2325533,1480000,1982.83917999097,TRUE,"B",6,2021
"58","d5708143-5a20-d459-384e-95909c26de2f","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-06-23 16:47:05,0.618415,-118.3224416667,10.4,293,292.1,140.461353199189,10.9212635030259,0.00694444444444444,FALSE,0,0,0,"AIS.18","spire","satellite",2311400.25,1469000,613.34246978032,TRUE,"B",6,2021
"59","2f4a0af5-35a2-3cf5-0126-e84e0f66b602","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-06-23 16:45:23,0.61666,-118.318435,10.7,290,290.6,6603.72922316191,10.461663356615,0.340833333333333,FALSE,0,0,0,"AIS.18","spire","satellite",2311400.25,1469000,NA,TRUE,"B",6,2021
"60","cbea4a2d-9370-9251-e6a1-ebccceedd22d","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-06-23 21:27:44,0.7576283333,-118.60794,2.7,280,278.2,682.86740767673,3.33510383012608,0.110555555555556,FALSE,0,0,0,"AIS.18","spire","satellite",2324429,1480000,NA,TRUE,"B",6,2021
"61","7b7d6e7c-5593-922f-9efb-09a7dc8f5d8d","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-06-23 15:51:39,0.5556266667,-118.17402,10.7,296,296.3,809.321544836494,10.4878360352272,0.0416666666666667,FALSE,0,0,0,"AIS.18","spire","satellite",2303888,1462000,NA,TRUE,"B",6,2021
"62","a7a0fcf3-f007-b9f2-1b62-e27990515b60","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-06-23 11:41:26,0.156165,-117.5793683333,10,304,305.1,3946.16040217538,10.2138821743762,0.208611111111111,TRUE,0,0,0,"AIS.18","spire","satellite",2288397.25,1453000,1985.87380843198,TRUE,"B",6,2021
"63","11aa4e18-100d-7722-1908-e7150726af5d","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-06-23 05:13:58,-0.19085,-117.1429616667,0.4,58,58.3,98.9678056286852,0.267932590441714,0.199444444444444,TRUE,0,0,1,"AIS.18","spire","satellite",2282695.25,1456000,NA,TRUE,"B",6,2021
"64","5b03fe8e-f9e5-951a-bf53-8d441e9ebee4","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-06-23 10:49:26,0.0652416667,-117.4625816667,10.1,306,306.1,158.97031159879,10.300322369732,0.00833333333333333,TRUE,0,0,0,"AIS.18","spire","satellite",2286245.5,1452000,224.264782724652,TRUE,"B",6,2021
"65","ca588fe0-f856-fdce-887c-d69d768cd54a","150402951","150402951-2020-09-16T13:12:20.000000Z",2021-01-24 20:24:23,-45.454145,-60.574535,4.5,0,0.4,2970.50002326991,4.48649367150934,0.3575,FALSE,1,1,0,"AIS.18","spire","satellite",407718.219,386000,1781.33212534911,TRUE,"B",1,2021
"66","6f325e2e-69ea-1f45-7755-0fbd0075a369","150402951","150402951-2020-09-16T13:12:20.000000Z",2021-01-24 18:35:50,-45.57669,-60.6389616667,4.1,44,44.2,264.804124449311,4.81057526343047,0.0297222222222222,FALSE,1,1,0,"AIS.18","spire","satellite",404507.656,384000,NA,TRUE,"B",1,2021
"67","9c853614-cf81-d266-a846-88a54979f0dc","150402951","150402951-2020-09-16T13:12:20.000000Z",2021-01-24 13:30:31,-45.6679966667,-60.654695,4.1,191,191.3,2632.88707066336,4.10413676479299,0.346388888888889,FALSE,1,1,0,"AIS.18","spire","satellite",405563.156,387000,NA,TRUE,"B",1,2021
"68","87d748c9-220f-441d-1006-d65ffe515430","150402951","150402951-2020-09-16T13:12:20.000000Z",2021-01-24 16:59:55,-45.6843516667,-60.6611483333,4.1,352,352.1,6112.99179290638,4.35897127912226,0.757222222222222,FALSE,1,1,0,"AIS.18","spire","satellite",405018.719,386000,NA,TRUE,"B",1,2021
"69","d0866134-3915-a913-05be-99ce5e3254e7","150402951","150402951-2020-09-16T13:12:20.000000Z",2021-01-24 14:01:45,-45.7035916667,-60.6575216667,4.1,184,184.2,1217.24970081233,4.0654885110533,0.161666666666667,FALSE,1,1,0,"AIS.18","spire","satellite",405462.969,387000,NA,TRUE,"B",1,2021
"70","08b5085d-7e97-d946-690b-55ae48f9c295","150402951","150402951-2020-09-16T13:12:20.000000Z",2021-01-24 20:00:56,-45.4832166667,-60.5787216667,4.6,13,13.8,2419.78303557528,4.49677118567107,0.290555555555556,FALSE,1,1,0,"AIS.18","spire","satellite",407400.312,386000,NA,TRUE,"B",1,2021
"71","81382b3a-e4b9-a584-91f2-22b41b8d385f","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-06-21 04:06:16,-0.029825,-117.5456016667,0.5,162,162.2,56.2194939464247,0.289868903774375,0.104722222222222,TRUE,1,1,1,"AIS.18","spire","satellite",2301195.25,1468000,NA,TRUE,"B",6,2021
"72","f23c562b-51c1-5e3f-6650-ca1bef3d9789","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-06-21 07:33:23,-0.04937,-117.5367216667,0.6,165,165.6,1281.18554821471,0.363455063095551,1.90333333333333,TRUE,1,1,1,"AIS.18","spire","satellite",2302021,1470000,NA,TRUE,"B",6,2021
"73","1578c36a-dcae-8d5e-ef61-58a7a0dab13e","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-06-21 05:21:23,-0.0371716667,-117.542615,0.6,163,154.6,881.837370443036,0.380326850990588,1.25194444444444,TRUE,1,1,1,"AIS.18","spire","satellite",2301221.5,1469000,NA,TRUE,"B",6,2021
"74","601d2dca-73fd-295c-ae5c-de8b38827e11","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-06-21 05:39:11,-0.038945,-117.5416283333,0.7,92,106.1,39.4044390470244,0.455923432788018,0.0466666666666667,TRUE,1,1,1,"AIS.18","spire","satellite",2301221.5,1469000,NA,TRUE,"B",6,2021
"75","f69082e9-6aa1-87fe-ba30-efd61089538c","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-05-15 20:09:11,-48.4587833333,-62.7797616667,8.4,225,226.6,390.381679492262,7.43952662971224,0.0283333333333333,FALSE,0,0,0,"AIS.18","spire","satellite",238676.141,227000,NA,TRUE,"B",5,2021
"76","32000cea-d304-e1ef-ccd1-55041512a188","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-05-15 20:07:29,-48.45613,-62.776295,8.3,221,220.2,256.957953195259,8.32466680966681,0.0166666666666667,FALSE,0,0,0,"AIS.18","spire","satellite",238676.141,227000,NA,TRUE,"B",5,2021
"77","425b1142-7d82-f0d2-f144-3391b8345e50","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-05-15 16:36:28,-48.0719983333,-62.2729083333,9.1,221,221,10072.9920373937,9.16241618255805,0.593611111111111,FALSE,0,0,0,"AIS.18","spire","satellite",267191,258000,1394.82006693446,TRUE,"B",5,2021
"78","418be929-a374-4a5d-1734-4902d3dea188","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-05-15 03:06:45,-46.4912566667,-60.5752016667,8.8,211,211,540.155867062265,8.82324182784011,0.0330555555555556,TRUE,0,1,0,"AIS.18","spire","satellite",422131.344,402000,1211.72360425565,TRUE,"B",5,2021
"79","344f1df0-265b-6848-9c59-eacf0127ef16","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-05-15 03:45:28,-46.57837,-60.6308016667,9,202,203,1015.67304084135,8.97402531931012,0.0611111111111111,TRUE,0,0,0,"AIS.19","spire","satellite",414944.875,396000,NA,TRUE,"B",5,2021
"80","288470c3-909b-0e52-7ca4-f0e307eb9e83","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-06-22 17:20:36,-0.186145,-117.2388016667,0.8,59,58.9,322.609377662442,0.574788781382041,0.303055555555556,FALSE,0,0,0,"AIS.18","spire","satellite",2290290.75,1463000,1215.1101044217,TRUE,"B",6,2021
"81","493b1e3f-682d-8f9a-6b0a-bc14f1bdcd69","150402951","150402951-2021-03-11T04:14:52.000000Z",2021-06-22 23:29:43,-0.1655316667,-117.2026683333,0.8,58,60.5,940.052691307832,0.460623449059236,1.10194444444444,FALSE,0,0,0,"AIS.18","spire","satellite",2285626,1458000,1400.00419444927,TRUE,"B",6,2021
