"","msgid","ssvid","seg_id","timestamp","lat","lon","speed_knots","heading","course","meters_to_prev","implied_speed_knots","hours","night","nnet_score","logistic_score","night_loitering","type","source","receiver_type","distance_from_port_m","distance_from_shore_m","distance_from_sat_km","is_fishing_vessel","AIS_class","day"
"11","b28125f2-1db1-2541-3e8a-b8e6d373affd","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-23 23:25:17,-45.95976,-60.2109333333333,0,511,106.3,0,0,0.00805555555555556,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,2007.38407945951,TRUE,"A",23
"12","e1c18f4e-e350-bb4b-7ddd-a922aa7bdbe1","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-23 23:58:37,-45.95976,-60.2108183333333,0,511,229.7,8.88951338901529,0.00863980695791785,0.555555555555556,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",23
"13","05d03464-4d38-151f-7fca-be77422c25a3","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-23 23:59:18,-45.959765,-60.2108233333333,0,511,234,0,0,0.0113888888888889,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",23
"14","8f0d3867-5818-9869-7b3c-25b4897cf05d","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:01:17,-45.9597766666667,-60.2107966666667,0,511,210.8,0,0,0.0330555555555556,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"15","299e6eb0-20ea-d134-6fed-1e5e487ec067","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:08:36,-45.9596983333333,-60.2108233333333,0,511,170.8,0,0,0.121944444444444,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"16","709b4a5e-9f4a-cef8-41b8-fdc312c2b28a","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:09:06,-45.9597183333333,-60.2108266666667,0.2,511,178,0,0,0.00833333333333333,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"17","8796c670-b451-efe9-b162-5e42e4f106a1","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:10:06,-45.959745,-60.2108433333333,0.2,511,192.5,0,0,0.0166666666666667,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"18","8b4bc335-be4d-c629-2eb8-42a4cd37162c","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:11:26,-45.9597683333333,-60.2108633333333,0,511,303.5,0,0,0.0222222222222222,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"19","562064a3-a458-b317-078a-291f33ff93c3","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:14:37,-45.95977,-60.2109316666667,0,511,215.6,0,0,0.0530555555555556,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"20","fd547267-32dc-cecd-9994-938f25cb10df","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:15:27,-45.9597766666667,-60.21094,0,511,215.6,0,0,0.0138888888888889,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"21","8228b76e-10c5-9cc2-982c-c43f9e9e4faa","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:17:18,-45.9597583333333,-60.210915,0.2,511,216.8,0,0,0.0308333333333333,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"22","310d51d7-82c2-0bf0-bb83-43fee9123116","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:20:34,-45.9596483333333,-60.21077,0,511,50.5,16.5903337856149,0.164533788873234,0.0544444444444444,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"23","94b6c3fe-cacd-f43b-465a-e70cb02b10ef","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:21:17,-45.9596666666667,-60.2107616666667,0.2,511,87,0,0,0.0119444444444444,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"24","7c771f55-e1d4-9a1e-b643-8f8bfa788c1b","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:22:03,-45.9597033333333,-60.2108033333333,0.2,511,209,0,0,0.0127777777777778,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"25","b6f2f1b7-4074-8a4b-98c6-5e18c2a65c5d","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:23:37,-45.9597433333333,-60.2108416666667,0,511,191.7,0,0,0.0261111111111111,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"26","afe98960-76a0-1b53-26ad-60c53b1e02da","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:24:19,-45.95974,-60.210835,0,511,191.7,0,0,0.0116666666666667,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"27","191607f7-0c1d-e794-41fa-273442a72e83","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:25:09,-45.95973,-60.210805,0,511,176.5,0,0,0.0138888888888889,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"28","d2370e27-366f-feda-ade7-65c9bcf44738","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:26:50,-45.9597616666667,-60.2107916666667,0.2,511,173.9,0,0,0.0280555555555556,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"29","da3ecbdb-6848-83f5-bf96-fa69744e81ee","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:29:39,-45.9597833333333,-60.21086,0,511,313.7,0,0,0.0469444444444444,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"30","593136ce-53ad-701a-5b85-444071e76251","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:34:54,-45.9597683333333,-60.2109533333333,0,511,331.6,0,0,0.0875,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"31","24199a7d-8c5f-f43a-4770-01d82fd6f5e4","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:35:06,-45.959765,-60.2109566666667,0,511,331.5,0,0,0.00333333333333333,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,1291.97317425199,TRUE,"A",24
"32","6eca420b-3e1b-1154-6039-15cac4f61631","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:37:36,-45.9596916666667,-60.21096,0,511,318.5,0,0,0.0416666666666667,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,634.76418948253,TRUE,"A",24
"33","80e14911-7ae0-b6d0-d1ce-9b29e9aaa6ae","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:38:05,-45.9596916666667,-60.21095,0,511,8.3,0,0,0.00805555555555556,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,632.975820707152,TRUE,"A",24
"34","d98f6104-55eb-94e0-7a77-ff85f1b1cc9d","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:39:07,-45.9596983333333,-60.21092,0,511,104.5,0,0,0.0172222222222222,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,811.982528199655,TRUE,"A",24
"35","cdb0421c-3d77-5b8a-aba7-855da2da1453","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:40:07,-45.95971,-60.2108783333333,0,511,131.4,0,0,0.0166666666666667,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,1118.67031159355,TRUE,"A",24
"36","c0dbecc4-e0a2-b1b8-ffa3-7390a0299c70","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:41:15,-45.9597433333333,-60.21089,0.2,511,183.2,0,0,0.0188888888888889,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,1526.04239983191,TRUE,"A",24
"37","fdeab4fb-30df-bd17-887b-7f4de934b998","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:42:16,-45.959765,-60.2109366666667,0,511,236,0,0,0.0169444444444444,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,1913.78214067195,TRUE,"A",24
"38","5d6cd64d-6a0a-1c50-583d-417ce3959346","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:44:37,-45.95976,-60.21095,0,511,349.5,0,0,0.0391666666666667,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"39","ae177531-f70e-a1b8-fbfc-fecf4f1723e1","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:45:08,-45.9597533333333,-60.2109483333333,0,511,349.5,0,0,0.00861111111111111,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"40","3aa1f9f5-71be-4721-11bf-29ba6a3982ff","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:46:08,-45.9597383333333,-60.2109483333333,0.2,511,2.7,0,0,0.0166666666666667,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"41","7627594e-7f80-7b72-6c33-5a1c79b19bd2","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:49:36,-45.9597066666667,-60.2108833333333,0,511,69.3,0,0,0.0577777777777778,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"42","d0145410-fb24-a654-bfb2-ddc1e4da4d05","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:50:24,-45.9596866666667,-60.2108866666667,0,511,69.3,0,0,0.0133333333333333,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"43","a07c86bf-dc2d-ee53-bc74-fd1c965a1434","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:51:56,-45.9596916666667,-60.210925,0,511,303,0,0,0.0255555555555556,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"44","1ddf29ad-3704-f411-ae37-617d7b66a072","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:52:27,-45.959705,-60.2109283333333,0,511,303,0,0,0.00861111111111111,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"45","779a14a0-8654-1342-617c-94fedc4a1a27","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:54:49,-45.9597866666667,-60.2110133333333,0.2,511,238,0,0,0.0394444444444444,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,2379.38361592192,TRUE,"A",24
"46","64d69540-ca9b-fb9c-d639-3a0d6aea1235","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:55:08,-45.9597866666667,-60.21104,0.2,511,255.1,0,0,0.00527777777777778,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,2243.99371464791,TRUE,"A",24
"47","edc42302-28ac-11bb-7b71-90255094dfe9","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:56:18,-45.9597333333333,-60.2110666666667,0.2,511,340.6,0,0,0.0194444444444444,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,1745.32688804988,TRUE,"A",24
"48","3fe88cdd-2681-ed2c-ff3a-fcb17a40b406","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:57:18,-45.9597066666667,-60.2110933333333,0,511,346.3,0,0,0.0166666666666667,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,1318.26844002269,TRUE,"A",24
"49","060ec776-9354-fcc6-e584-7615f401b6a9","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:58:18,-45.95971,-60.211065,0,511,332,0,0,0.0166666666666667,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"50","57a085f8-276b-dd47-3fc1-d9d8fc4fdde6","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 00:59:08,-45.9597333333333,-60.2110666666667,0,511,237.2,0,0,0.0138888888888889,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,539.761984076785,TRUE,"A",24
"51","71b8fc67-b1a9-9ee0-cd71-3bb17dbb8ef1","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:01:17,-45.959745,-60.21103,0,511,156.9,0,0,0.0358333333333333,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"52","76d8ae17-a327-7b68-1d01-e82dd6bdcfed","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:02:29,-45.9597866666667,-60.2110933333333,0.2,511,245.7,0,0,0.02,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,913.980198883779,TRUE,"A",24
"53","2326ed81-24ac-960a-15b7-636b2328c338","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:04:05,-45.9598066666667,-60.2110883333333,0,511,247.3,0,0,0.0266666666666667,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,1870.00911495922,TRUE,"A",24
"54","6db3ab49-ef18-e435-5428-dcabbf96040f","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:06:15,-45.9597966666667,-60.2109916666667,0,511,78,0,0,0.0361111111111111,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"55","3b688b0c-d0de-39c5-6159-ffb9bda79f63","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:07:05,-45.95978,-60.210965,0,511,45.2,0,0,0.0138888888888889,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"56","53f0dc8f-0ec6-e86d-0d0f-36428d6fa6ae","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:08:16,-45.95977,-60.2109666666667,0,511,339.9,0,0,0.0197222222222222,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"57","b4e8e86d-a1da-2456-59e6-5852db1d0c94","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:09:16,-45.9597683333333,-60.2110016666667,0,511,249.2,0,0,0.0166666666666667,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"58","b9e7535c-fd56-8efc-dfa0-85a1a37d67bc","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:10:25,-45.9597433333333,-60.2110533333333,0,511,318,0,0,0.0191666666666667,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"59","c45dc300-9bbe-a38f-05d0-b6024452d28b","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:12:27,-45.95971,-60.2110466666667,0,511,318.7,0,0,0.0338888888888889,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"60","d9ecd3c4-af25-c2b5-18f1-3cf524243f59","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:13:07,-45.95971,-60.21104,0,511,318.7,0,0,0.0111111111111111,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"61","05d02b7f-ae99-8bc1-b9b6-20aac71bf77f","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:14:06,-45.9597333333333,-60.2110383333333,0,511,318.7,0,0,0.0163888888888889,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"62","86a49ac8-0328-8448-eef8-f8f73356d8d1","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:15:06,-45.959755,-60.2110633333333,0,511,243,0,0,0.0166666666666667,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"63","e5911110-9b00-67c4-333e-8920bbb3aaa7","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:16:07,-45.9597683333333,-60.211075,0,511,211.7,0,0,0.0169444444444444,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"64","97bd2fda-f9a8-0aac-6b7c-b4d39f92e5e8","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:17:28,-45.9597866666667,-60.2110883333333,0,511,170.4,0,0,0.0225,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"65","6287f745-7aac-fff3-7a96-61d0b6389dac","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:18:17,-45.9597933333333,-60.211095,0,511,170.4,0,0,0.0136111111111111,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"66","90df23ef-eff9-10fb-235d-868f2db1726a","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:19:07,-45.9598066666667,-60.21111,0,511,177.4,0,0,0.0138888888888889,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"67","36799c0d-62f8-ead4-77d6-39ab5230d8f8","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:20:28,-45.95977,-60.2111,0.2,511,4,0,0,0.0225,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"68","a6a96415-379c-df15-7232-fce1fb05d159","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:21:47,-45.95972,-60.211075,0,511,15.1,0,0,0.0219444444444444,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"69","90543886-428c-5e34-892f-ab2065941da7","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:29:36,-45.959765,-60.211195,0.200000002980232,511,268.799987792969,10.5391009055762,0.0436804160389704,0.130277777777778,TRUE,1,0,1,"AIS.1","orbcomm","satellite",445910.312,429000,NA,TRUE,"A",24
"70","25b28cb4-823e-559e-8998-c8f3d04ed687","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:30:05,-45.9597516666667,-60.2112083333333,0,511,288.600006103516,0,0,0.00805555555555556,TRUE,1,0,1,"AIS.1","orbcomm","satellite",445910.312,429000,NA,TRUE,"A",24
"71","b54676ca-ae27-5eb3-ae3c-9563f5491f6b","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:31:57,-45.95972,-60.2111766666667,0,511,38.2999992370605,0,0,0.0311111111111111,TRUE,1,0,1,"AIS.1","orbcomm","satellite",445910.312,429000,NA,TRUE,"A",24
"72","30020645-f671-5ab7-b95b-1e17f0477a3c","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:33:15,-45.95971,-60.21114,0,511,46.2000007629395,0,0,0.0216666666666667,TRUE,1,0,1,"AIS.1","orbcomm","satellite",445910.312,429000,NA,TRUE,"A",24
"73","ce51738b-ee94-2b1f-1019-3eff9eb82edb","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:35:16,-45.959725,-60.2111316666667,0,511,133,0,0,0.0336111111111111,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"74","3b10b2f1-874c-485b-2c97-603c1a76c9f8","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:36:27,-45.95974,-60.21113,0,511,133,0,0,0.0197222222222222,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"75","1d3b5433-086e-c183-bba7-612278f4ba33","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:40:29,-45.959745,-60.211095,0.2,511,11.7,0,0,0.0672222222222222,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"76","0bd436e5-e1ca-0987-6bc7-f19c63cbdbb6","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:41:08,-45.9597333333333,-60.2110883333333,0,511,71.2,0,0,0.0108333333333333,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"77","8031d324-f0ec-c94a-875f-1a8491d38a26","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:42:05,-45.95974,-60.2110983333333,0,511,71.2,0,0,0.0158333333333333,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"78","e36285be-52ab-9bb0-652d-e17375dd031a","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:43:08,-45.959755,-60.2111233333333,0,511,154.4,0,0,0.0175,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"79","b859ecde-5ff5-2f93-ef4a-c1b777d04507","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:44:05,-45.9597516666667,-60.211145,0,511,317.8,0,0,0.0158333333333333,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"80","e8a0fe7f-0147-ab26-2e8d-e4c2b27fd5ee","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:45:05,-45.9597566666667,-60.2111816666667,0,511,261.6,0,0,0.0166666666666667,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"81","a44234c0-d48a-c8d3-d2ea-751e0d8114fc","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:46:26,-45.95977,-60.2112016666667,0,511,171.4,0,0,0.0225,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"82","aca9d855-f279-c0da-42b4-4a69aeb20a00","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:47:05,-45.95975,-60.211175,0.2,511,64.1,0,0,0.0108333333333333,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"83","cdfdafa5-9bed-6265-45dd-e9c9eabab05f","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:48:27,-45.959695,-60.211105,0.2,511,38.1,0,0,0.0227777777777778,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"84","6022dc26-2c7f-f11e-901e-98f6ad7396f3","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:49:38,-45.9596583333333,-60.21107,0,511,40.7,0,0,0.0197222222222222,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"85","c9b320fa-3a46-f5b9-7b51-04decfef4de3","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:50:06,-45.95966,-60.211075,0,511,40.7,0,0,0.00777777777777778,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"86","6d402f37-077d-6fbf-8e91-37413c411877","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:51:07,-45.95969,-60.21109,0,511,163.8,0,0,0.0169444444444444,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"87","22b03845-0463-1906-4127-14393470aaaf","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:52:07,-45.95975,-60.211135,0.3,511,214.3,0,0,0.0166666666666667,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"88","7a48ea51-6598-2971-f6dd-a4528e005aeb","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:53:46,-45.9597833333333,-60.2111816666667,0,511,187.2,0,0,0.0275,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
"89","51b718e1-7267-0b29-09b3-176436db0acf","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-24 01:54:46,-45.9598016666667,-60.21121,0,511,213.8,0,0,0.0166666666666667,TRUE,1,0,1,"AIS.1","spire","satellite",445910.312,429000,NA,TRUE,"A",24
