"","msgid","ssvid","seg_id","timestamp","lat","lon","speed_knots","heading","course","meters_to_prev","implied_speed_knots","hours","night","nnet_score","logistic_score","night_loitering","type","source","receiver_type","distance_from_port_m","distance_from_shore_m","distance_from_sat_km","is_fishing_vessel","AIS_class","day"
"1","34ea077b-356a-7548-0a3c-37e67047a0a2","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-17 23:03:22,-45.3049866666667,-59.7747016666667,1.2,511,359.2,217.221442631813,1.05296604642536,0.111388888888889,TRUE,1,1,1,"AIS.1","spire","satellite",468217.906,419000,1698.39230722794,TRUE,"A",17
"2","6487f0e6-f635-585d-8fa8-43b19e005256","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-17 23:22:22,-45.29872,-59.7744466666667,1.29999995231628,511,5,697.106887387513,1.18864062266807,0.316666666666667,TRUE,1,1,1,"AIS.1","orbcomm","satellite",468217.906,419000,NA,TRUE,"A",17
"3","058159cc-beb4-38b1-2974-c536ffc08d18","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-17 23:24:10,-45.29808,-59.7744533333333,1.3,511,358,71.1665920312489,1.28088004557576,0.03,TRUE,1,1,1,"AIS.1","spire","satellite",468217.906,419000,2266.87813011661,TRUE,"A",17
"4","a8a6f49c-80fc-08ed-c40c-e4be0333be3e","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-17 23:25:08,-45.29776,-59.7744,1.2,511,10.6,35.8259702592444,1.20067650878146,0.0161111111111111,TRUE,1,1,1,"AIS.1","spire","satellite",468217.906,419000,2070.99906946021,TRUE,"A",17
"5","262b689b-1e4b-48dc-13c7-adb8d5dae564","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-17 23:26:19,-45.29736,-59.7744,1.3,511,354.5,44.4779723074775,1.21770664972846,0.0197222222222222,TRUE,1,1,1,"AIS.1","spire","satellite",468217.906,419000,1920.63308754804,TRUE,"A",17
"6","bb9a969f-82ee-398e-1a0b-35d15a19d081","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-17 23:27:19,-45.29704,-59.7743733333333,1.2,511,3.4,35.643621662221,1.15474641099097,0.0166666666666667,TRUE,1,1,1,"AIS.1","spire","satellite",468217.906,419000,1886.84191192758,TRUE,"A",17
"7","2f19c3bb-74e9-a97a-a27f-c77e37dc2de0","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-17 23:28:08,-45.2967733333333,-59.7743733333333,1.2,511,5.9,29.652049082585,1.17629073566756,0.0136111111111111,TRUE,1,1,1,"AIS.1","spire","satellite",468217.906,419000,1926.91344966964,TRUE,"A",17
"8","6de8790d-1263-6118-0bc7-0a7d09a11431","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-17 23:29:38,-45.29624,-59.77432,1.3,511,6.5,59.4505726721553,1.28401346857321,0.025,TRUE,1,1,1,"AIS.1","spire","satellite",468217.906,419000,2144.59864169014,TRUE,"A",17
"9","db602ef7-d196-52a5-9e54-6b4d8c705c3c","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-17 23:43:32,-45.2915183333333,-59.7741633333333,1.29999995231628,511,0.400000005960464,525.168373746882,1.22402012980415,0.231666666666667,TRUE,1,1,1,"AIS.1","orbcomm","satellite",468141.094,418000,NA,TRUE,"A",17
"10","d4a378ad-f17a-58d1-914f-843c01dde30c","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-17 23:45:42,-45.29071,-59.7741466666667,1.39999997615814,511,0.100000001490116,89.8919472079568,1.34410588324439,0.0361111111111111,TRUE,1,1,1,"AIS.1","orbcomm","satellite",468141.094,418000,NA,TRUE,"A",17
"11","841b67fe-a553-5276-a2dc-65605ea07706","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-17 23:47:52,-45.2898766666667,-59.7741216666667,1.29999995231628,511,359.600006103516,92.6830126910079,1.38583918253104,0.0361111111111111,TRUE,1,1,1,"AIS.1","orbcomm","satellite",468141.094,418000,NA,TRUE,"A",17
"12","e6df9007-b662-5be4-9774-d08364ab4c4a","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-17 23:54:13,-45.287865,-59.774205,1.20000004768372,511,359.299987792969,223.78209171718,1.14171156304905,0.105833333333333,TRUE,1,1,1,"AIS.1","orbcomm","satellite",468141.094,418000,NA,TRUE,"A",17
"13","34056e47-7d6d-6419-a923-7cca376e04ed","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-17 23:57:01,-45.2869616666667,-59.7742283333333,1.2,511,358.7,100.462719510867,1.16238954428341,0.0466666666666667,TRUE,1,1,1,"AIS.1","spire","satellite",468141.094,418000,NA,TRUE,"A",17
"14","56464d0c-bebe-55e3-982b-e50f6958162d","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-17 23:59:23,-45.2861283333333,-59.774195,1.20000004768372,511,0,92.6991048972772,1.26894629634807,0.0394444444444444,TRUE,1,1,1,"AIS.1","orbcomm","satellite",468141.094,418000,NA,TRUE,"A",17
"15","5127abf3-9ce5-7082-7824-d38c29edfd46","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-18 00:01:47,-45.2852866666667,-59.7742133333333,1.2,511,359.2,93.6000414636062,1.26348355970685,0.04,TRUE,1,1,1,"AIS.1","spire","satellite",468141.094,418000,NA,TRUE,"A",18
"16","7fb2b7a3-2db5-fb23-8615-06a6fda5319d","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-18 00:02:28,-45.2850433333333,-59.7742233333333,1.3,511,0,27.0687155700242,1.2833344073006,0.0113888888888889,TRUE,1,1,1,"AIS.1","spire","satellite",468141.094,418000,NA,TRUE,"A",18
"17","ce871ba3-8d30-48cf-07b5-1292b107e55c","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-18 00:12:20,-45.28182,-59.7742066666667,1.3,511,358.5,358.420670767479,1.17686700718115,0.164444444444444,TRUE,1,0,1,"AIS.1","spire","satellite",468066.938,418000,NA,TRUE,"A",18
"18","63d49240-c810-39d6-8f55-6add09428626","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-18 00:13:50,-45.2812833333333,-59.77412,1.2,511,7.8,60.0585636318172,1.29714485731999,0.025,TRUE,1,0,1,"AIS.1","spire","satellite",468066.938,418000,NA,TRUE,"A",18
"19","6142cd86-d981-6fa4-8b2c-975b42ad32f1","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-18 00:14:20,-45.2811183333333,-59.7741016666667,1.2,511,4.7,18.4032509747231,1.19242024365621,0.00833333333333333,TRUE,1,0,1,"AIS.1","spire","satellite",468066.938,418000,NA,TRUE,"A",18
"20","a384e431-c52b-c133-56d6-a952f5f8998b","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-18 00:19:02,-45.279465,-59.774065,1.3,511,359.7,183.864650087467,1.26737512103908,0.0783333333333333,TRUE,1,0,1,"AIS.1","spire","satellite",468066.938,418000,NA,TRUE,"A",18
"21","c4b86d8c-0316-f876-deac-f3a4fbad415b","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-18 00:20:22,-45.2789733333333,-59.77399,1.4,511,6.9,54.9848330293433,1.33600772673873,0.0222222222222222,TRUE,1,0,1,"AIS.1","spire","satellite",468066.938,418000,NA,TRUE,"A",18
"22","68eb2fe2-33c5-e5b5-c56d-5cca95a817b6","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-18 00:22:52,-45.278045,-59.7739283333333,1.3,511,4.4,103.338630822567,1.33914464910348,0.0416666666666667,TRUE,1,0,1,"AIS.1","spire","satellite",468066.938,418000,NA,TRUE,"A",18
"23","85433e9c-f5c8-5871-b407-fd464de054f2","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-18 00:23:02,-45.2779933333333,-59.7739266666667,1.2,511,2.3,0,0,0.00277777777777778,TRUE,1,0,1,"AIS.1","spire","satellite",468066.938,418000,NA,TRUE,"A",18
"24","99fde92b-1ef4-84bd-b011-cc372f48b07b","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-18 00:24:22,-45.2775833333333,-59.7739283333333,1.1,511,1,45.5901007721588,1.10773687103672,0.0222222222222222,TRUE,1,0,1,"AIS.1","spire","satellite",468066.938,418000,NA,TRUE,"A",18
"25","3e47dfdb-8b00-5b00-2bde-08bcbdcdbb83","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-18 00:26:13,-45.277015,-59.7739333333333,1.1,511,5.9,63.1969668026442,1.10669845054339,0.0308333333333333,TRUE,1,0,1,"AIS.1","spire","satellite",468066.938,418000,NA,TRUE,"A",18
"26","39a6ccc5-4b20-02a0-0db1-7147bc68374a","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-18 00:27:23,-45.2766566666667,-59.77391,1.1,511,1.8,39.8866109844401,1.10760560233963,0.0194444444444444,TRUE,1,0,1,"AIS.1","spire","satellite",468066.938,418000,NA,TRUE,"A",18
"27","0755c573-2960-54be-acac-74a455adda96","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-18 00:28:32,-45.276305,-59.77387,1.10000002384186,511,4.30000019073486,39.2286160633222,1.10512128226387,0.0191666666666667,TRUE,1,0,1,"AIS.1","orbcomm","satellite",468066.938,418000,NA,TRUE,"A",18
"28","e276ab6d-cc60-c8b5-6175-4c40653cf6b8","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-18 00:29:43,-45.2758966666667,-59.773855,1.3,511,0,45.4197691081718,1.24349092377249,0.0197222222222222,TRUE,1,0,1,"AIS.1","spire","satellite",468066.938,418000,NA,TRUE,"A",18
"29","538a90c2-f622-79f3-ec9e-fdf2070b6a13","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-18 00:30:13,-45.27572,-59.77382,1.3,511,7.5,19.834435369218,1.28515240531311,0.00833333333333333,TRUE,1,0,1,"AIS.1","spire","satellite",468066.938,418000,NA,TRUE,"A",18
"30","13f0d7f5-577b-3875-f3f2-048e21cfaef2","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-18 00:32:13,-45.275025,-59.7737633333333,1.2,511,4,77.4076129756547,1.25388721878614,0.0333333333333333,TRUE,1,0,1,"AIS.1","spire","satellite",468066.938,418000,NA,TRUE,"A",18
"31","11abf4b3-0a35-3d00-c5e7-a45f31018fcb","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-18 00:33:32,-45.2745516666667,-59.7737266666667,1.3,511,2.3,52.7103823657382,1.29695563860974,0.0219444444444444,TRUE,1,0,1,"AIS.1","spire","satellite",467995.406,417000,NA,TRUE,"A",18
"32","3ba1e4d5-c829-543e-99ea-e1f291da52fd","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-18 00:34:12,-45.2743083333333,-59.773705,1.29999995231628,511,2.79999995231628,27.1103032131854,1.31743873979635,0.0111111111111111,TRUE,1,0,1,"AIS.1","orbcomm","satellite",467995.406,417000,NA,TRUE,"A",18
"33","dcbff8d9-2b32-da11-9c7f-5a30abd568a1","150402944","150402944-2022-04-21T18:16:31.000000Z",2022-07-18 00:35:30,-45.273835,-59.7736966666667,1.3,511,359.6,52.6362935776212,1.31173692541092,0.0216666666666667,TRUE,1,0,1,"AIS.1","spire","satellite",467995.406,417000,526.662182786241,TRUE,"A",18
